# oz_acc1: неделя 24.08–30.08 против 17.08–23.08; органика — неделя 17.08 (лаг Ozon); шаг ±10 %, ДРР-предел 15.0 %, пол 6.0 ₽
tier,action,sku,offer_id,name,camp,bid,bid_new,d_bid,ceiling,headroom,margin_safe,our_price,cr_used,cr_src,w_views,w_clicks,w_spend,w_orders,w_rev,cpc,ctr,drr,p_clicks,p_spend,p_orders,p_cpc,o_pos,op_pos,d_pos,o_views,d_org_views,o_gmv,o_demand,ph_best,ph_top10,ph_n,qty_w,rev_w,qty_p,qty_all,c_clicks,c_spend,c_orders,ms_stock,free_fbo,reason
bordeaux,floor,2509753251,6282,"Картриджи C-EXV65 для принтеров Canon imageRUNNER C3326, iR C3326i",Эксперимент1,19.33,6.0,-13.3,48.6,29.3,15.8,22487.0,0.02,справочная,699,6,100.10,0.0,0.0,16.7,0.86,,6,75.75,0.0,12.6,33.0000000000000000,30.0000000000000000,3.0,266,-79,0,3741,2,3,14,2,43636.0000,5,68,28,384.28,0.0,0,0,"6 кликов, 100 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 384 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,863386567,2306,"Картриджи 045H для принтеров Canon i-SENSYS LBP-611, LBP613, MF631cn, MF633Cdw",Эксперимент1,14.0,6.0,-8.0,38.2,24.2,17.9,9871.0,0.03,справочная,613,7,99.37,0.0,0.0,14.2,1.14,,3,48.83,0.0,16.3,29.0000000000000000,28.0000000000000000,1.0,157,-2,5624,2988,3,2,8,4,37707.0000,2,44,51,820.60,0.0,0,0,"7 кликов, 99 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 821 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,651929068,53354,Картридж для Canon i-SENSYS MF4018,Эксперимент1,16.1,6.0,-10.1,,,,,,справочная,461,8,94.67,0.0,0.0,11.8,1.74,,3,57.02,0.0,19.0,40.0000000000000000,59.0000000000000000,-19.0,111,-5,0,613,5,1,12,0,0,0,16,14,199.09,0.0,0,1,"8 кликов, 95 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 199 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,651915925,0232,Картридж KX-FAT92A для принтеров Panasonic KXMB263 KXMB271 KXMB281 KXMB283 KXMB763 KXMB771 KXMB772 KXMB773,от 0 до 1000,10.0,6.0,-4.0,,,,,,справочная,226,10,93.67,0.0,0.0,9.4,4.42,,3,29.06,1.0,9.7,43.0000000000000000,44.0000000000000000,-1.0,179,-45,0,7347,5,1,15,1,484.0000,3,14,34,287.64,6.0,0,0,"10 кликов, 94 ₽ и ни одного заказа за неделю (за всё время 6 заказ(ов) при 288 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,906874407,5360,"Картридж 729 для принтеров Canon i-SENSYS LBP7010C, LBP7018C черный",Эксперимент1,16.0,6.0,-10.0,15.0,-1.0,21.9,2220.0,0.04,справочная,148,5,87.31,0.0,0.0,17.5,3.38,,0,0.0,0.0,,68.0000000000000000,60.0000000000000000,8.0,81,-42,0,305,2,3,15,0,0,0,6,8,154.06,0.0,0,0,"5 кликов, 87 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 154 ₽). Ставка в пол, показы оставляем"
green,up10,866443900,2139,"Картриджи TK-5240 для принтеров Kyocera Ecosys M5526cdn, P5026cdn",Эксперимент1,9.0,9.9,0.9,,,,,,справочная,826,8,84.07,1.0,6003.0,10.5,0.97,1.4,0,0.0,0.0,,79.0000000000000000,92.0000000000000000,-13.0,39,5,0,57,19,0,15,1,6003.0000,0,7,11,118.03,1.0,0,0,"1 заказ(ов) на 6003 ₽, ДРР 1.4 % ≤ 10.0 %; ставка 9.0 → 9.9 ₽"
bordeaux,floor,863385935,3709,"Картриджи TN-321 для принтеров Konica Minolta Bizhub C224, Bizhub C284",от 10000 до 500 тыс,13.0,6.0,-7.0,,,,,,справочная,122,6,78.38,0.0,0.0,13.1,4.92,,7,63.52,0.0,9.1,17.0000000000000000,30.0000000000000000,-13.0,164,53,11086,151,1,11,15,0,0,1,5,22,239.48,1.0,0,0,"6 кликов, 78 ₽ и ни одного заказа за неделю (за всё время 1 заказ(ов) при 239 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,2524669171,6262,"Картридж 55B5H0E для принтеров Lexmark MS331dn, MS431dn, MS431dw, MX331adn, MX431adn, MX431adw черный",от 10000 до 500 тыс,12.0,6.0,-6.0,34.3,22.3,13.5,20197.0,0.02,справочная,122,5,78.33,0.0,0.0,15.7,4.1,,1,1.0,0.0,1.0,25.0000000000000000,36.0000000000000000,-11.0,58,9,0,59,1,6,13,0,0,0,0,8,85.45,0.0,0,0,"5 кликов, 78 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 85 ₽). Ставка в пол, показы оставляем"
green,up10,930615411,0830,"Картридж C-EXV33 для принтеров Canon IR2520, IR2525 черный",Эксперимент1,16.1,17.7,1.6,,,,,,справочная,79,4,78.09,1.0,3801.0,19.5,5.06,2.1,1,14.11,2.0,14.1,65.0000000000000000,112.0000000000000000,-47.0,27,8,0,27,1,1,15,1,3801.0000,2,5,8,124.65,3.0,0,0,"1 заказ(ов) на 3801 ₽, ДРР 2.1 % ≤ 10.0 %, было 2 заказ(ов); ставка 16.1 → 17.7 ₽"
bordeaux,floor,3199419252,5043,"Печатающая головка C9384A для принтеров HP Designjet T1100, DJ-T1120, DJ T1200, DJ T1300",от 10000 до 500 тыс,12.0,6.0,-6.0,38.4,26.4,13.6,22340.0,0.02,справочная,232,8,76.74,0.0,0.0,9.6,3.45,,2,41.48,0.0,20.7,80.0000000000000000,44.0000000000000000,36.0,89,-24,0,468,51,0,6,0,0,0,1,12,149.20,0.0,0,0,"8 кликов, 77 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 149 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,5280119647,5631X2,Комплект тонер-картриджей TK-5440K (2 шт.) на 5200 страниц для принтеров Kyocera ECOSYS MA2100cfx,Бандлы x2/x6 — старт (08.08),21.96,6.0,-16.0,40.4,18.4,28.1,4368.0,0.04,справочная,126,4,73.50,0.0,0.0,18.4,3.17,,1,2.37,0.0,2.4,51.0000000000000000,44.0000000000000000,7.0,78,-33,0,96,13,0,15,1,4351.0000,0,2,8,123.05,1.0,0,0,"4 кликов, 74 ₽ и ни одного заказа за неделю (за всё время 1 заказ(ов) при 123 ₽). Ставка в пол, показы оставляем"
green,up10,874375708,4278,"Картриджи W2410A-W2413A для принтеров HP Color LaserJet Pro M155a, Color LaserJet Pro M155nw",от 5000 до 10000,14.0,15.4,1.4,26.1,12.1,14.3,9354.0,0.03,справочная,116,4,72.17,1.0,9363.0,18.0,3.45,0.8,0,0.0,0.0,,92.0000000000000000,52.0000000000000000,40.0,29,-61,0,9080,31,0,4,2,18445.0000,0,27,24,323.59,1.0,0,0,"1 заказ(ов) на 9363 ₽, ДРР 0.8 % ≤ 10.0 %; ставка 14.0 → 15.4 ₽"
bordeaux,floor,873314311,3660,"Картриджи C2500H для принтеров Ricoh IM C2500, IM-C2000",от 10000 до 500 тыс,20.93,6.0,-14.9,,,,,,справочная,136,3,71.80,0.0,0.0,23.9,2.21,,5,85.94,1.0,17.2,70.0000000000000000,56.0000000000000000,14.0,100,-17,6625,4784,1,7,14,0,0,1,5,12,242.14,2.0,0,0,"3 кликов, 72 ₽ и ни одного заказа за неделю (за всё время 2 заказ(ов) при 242 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,4504237446,239329,"Картридж для фотопринтера Canon Selphy CP1300(KP-108in / RP-108) и CP1500, cp1000, cp400, cp520, cp1200, cp530, cp720",от 5000 до 10000,12.0,6.0,-6.0,30.4,18.4,16.0,9197.0,0.03,справочная,353,6,70.27,0.0,0.0,11.7,1.7,,1,1.0,0.0,1.0,76.0000000000000000,57.0000000000000000,19.0,137,75,0,10717,43,0,15,0,0,0,0,13,146.37,0.0,0,0,"6 кликов, 70 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 146 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,906876419,2322,"Картридж SCX-D6555A для принтеров Samsung и SCX-4645, SCX 6545N черный",Эксперимент1,8.0,6.0,-2.0,,,,,,справочная,1448,9,68.91,0.0,0.0,7.7,0.62,,2,7.98,0.0,4.0,48.0000000000000000,60.0000000000000000,-12.0,46,-19,0,11226,4,3,15,0,0,0,0,18,128.76,0.0,0,0,"9 кликов, 69 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 129 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,1797535964,5779,Лента M210-750595WT для принтеров Brady и M210 белый,Эксперимент1,8.0,6.0,-2.0,21.8,13.8,22.1,3186.0,0.04,справочная,128,9,68.29,0.0,0.0,7.6,7.03,,1,10.14,0.0,10.1,20.0000000000000000,,,31,31,0,71,1,5,14,0,0,0,1,15,116.46,1.0,0,0,"9 кликов, 68 ₽ и ни одного заказа за неделю (за всё время 1 заказ(ов) при 116 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,1339739383,5364,"Картриджи 729 для принтеров Canon i-SENSYS LBP7010C, LBP7018C",от 2000 до 5000,15.0,6.0,-9.0,15.2,0.2,13.1,6263.0,0.03,справочная,171,5,68.21,0.0,0.0,13.6,2.92,,3,48.84,0.0,16.3,42.0000000000000000,95.0000000000000000,-53.0,165,39,0,19912,6,1,15,1,5850.0000,2,24,23,305.95,2.0,0,0,"5 кликов, 68 ₽ и ни одного заказа за неделю (за всё время 2 заказ(ов) при 306 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,1548617637,5442,"Картридж LC-472XL Y для принтеров Brother MFC-J2340DW, MFC J3540DW желтый",от 2000 до 5000,22.0,6.0,-16.0,29.5,7.5,20.6,4732.0,0.04,справочная,227,4,68.18,0.0,0.0,17.0,1.76,,2,65.47,0.0,32.7,24.0000000000000000,27.0000000000000000,-3.0,152,8,0,8848,3,3,14,0,0,2,13,9,237.82,0.0,0,0,"4 кликов, 68 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 238 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,4527410328,55192,Картридж для HP LaserJet M110we,Эксперимент1,8.0,6.0,-2.0,19.3,11.3,19.6,3307.0,0.04,справочная,209,8,65.36,0.0,0.0,8.2,3.83,,4,25.04,0.0,6.3,77.0000000000000000,79.0000000000000000,-2.0,58,-32,0,115,16,0,15,0,0,0,1,18,136.52,0.0,0,0,"8 кликов, 65 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 137 ₽). Ставка в пол, показы оставляем"
green,up10,864225349,0962,"Картриджи 711 для принтеров HP DesignJet T120, DJ-T125, DJ T130, DJ T520, DJT525",от 2000 до 5000,12.0,13.2,1.2,,,,,,справочная,182,4,63.13,2.0,6534.0,15.8,2.2,1.0,8,83.23,0.0,10.4,31.0000000000000000,41.0000000000000000,-10.0,124,7,0,8668,6,3,15,4,12853.0000,0,10,19,227.34,2.0,0,0,"2 заказ(ов) на 6534 ₽, ДРР 1.0 % ≤ 10.0 %; ставка 12.0 → 13.2 ₽"
bordeaux,floor,863418800,4214,"Картриджи W2210X-W2213X (HP 207X) с чипом для принтеров HP Pro M255DW, M283FDW, M282NW",от 10000 до 500 тыс,12.0,6.0,-6.0,,,,,,справочная,131,4,60.91,0.0,0.0,15.2,3.05,,5,52.92,1.0,10.6,35.0000000000000000,228.0000000000000000,-193.0,166,129,7189,20037,10,1,15,1,11984.0000,1,21,13,205.39,1.0,0,0,"4 кликов, 61 ₽ и ни одного заказа за неделю (за всё время 1 заказ(ов) при 205 ₽). Ставка в пол, показы оставляем"
green,up10,4451990235,02521,Картридж для Xerox Phaser 3100,от 2000 до 5000,12.0,13.2,1.2,17.9,5.9,15.5,5686.0,0.03,справочная,120,6,60.73,1.0,5090.0,10.1,5.0,1.2,0,0.0,0.0,,45.0000000000000000,85.0000000000000000,-40.0,40,-124,0,48,9,2,15,2,10180.0000,0,3,19,176.85,1.0,0,0,"1 заказ(ов) на 5090 ₽, ДРР 1.2 % ≤ 10.0 %; ставка 12.0 → 13.2 ₽"
bordeaux,floor,863383263,03066,"Картридж для HP DeskJet 1280, Copier 180, Copier 190, DeskJet 1180",от 2000 до 5000,19.33,6.0,-13.3,30.4,11.1,20.2,6666.0,0.03,справочная,315,5,60.28,0.0,0.0,12.1,1.59,,3,27.76,0.0,9.3,76.0000000000000000,61.0000000000000000,15.0,152,-109,0,6265,9,1,14,1,6431.0000,0,10,29,310.84,2.0,0,0,"5 кликов, 60 ₽ и ни одного заказа за неделю (за всё время 2 заказ(ов) при 311 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,870872440,2404,"Картриджи TK-5270 для принтеров Kyocera EcoSys M6230cidn, M6630cidn",Эксперимент1,20.93,6.0,-14.9,23.4,2.5,16.3,10342.0,0.02,справочная,173,3,60.14,0.0,0.0,20.0,1.73,,0,0.0,0.0,,20.0000000000000000,35.0000000000000000,-15.0,320,115,8383,17840,2,4,14,2,13119.0000,4,34,17,321.13,1.0,0,0,"3 кликов, 60 ₽ и ни одного заказа за неделю (за всё время 1 заказ(ов) при 321 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,3071403992,3623,"Картриджи 177 для принтеров HP PhotoSmart 3110, PhotoSmart 3200 набор cmyk lclm",Эксперимент1,8.0,6.0,-2.0,18.5,10.5,18.3,3470.0,0.04,справочная,93,7,59.57,0.0,0.0,8.5,7.53,,10,73.83,0.0,7.4,69.0000000000000000,67.0000000000000000,2.0,36,-63,0,51,9,1,11,0,0,0,13,59,472.00,0.0,0,0,"7 кликов, 60 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 472 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,2510033633,6283,"Картриджи 006R04395-006R04398 для принтеров Xerox C230, C235",от 10000 до 500 тыс,12.0,6.0,-6.0,68.0,56.0,10.6,60731.0,0.02,справочная,166,8,57.71,0.0,0.0,7.2,4.82,,0,0.0,0.0,,20.0000000000000000,23.0000000000000000,-3.0,12,-83,0,325,15,0,3,0,0,0,2,18,243.82,0.0,0,0,"8 кликов, 58 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 244 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,863431732,0375,"Картриджи 716 для принтеров Canon i-SENSYS LBP-5050, MF-8030CN, MF8040CN, MF-8050CN, MF8080CW",Эксперимент1,12.89,6.0,-6.9,54.3,41.4,16.9,5071.0,0.09,факт,194,5,57.00,0.0,0.0,11.4,2.58,,6,59.41,1.0,9.9,20.0000000000000000,32.0000000000000000,-12.0,81,-54,0,169,1,8,15,0,0,1,6,34,282.21,4.0,0,0,"5 кликов, 57 ₽ и ни одного заказа за неделю (за всё время 4 заказ(ов) при 282 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,1692479508,5593,Картридж M210-750-430 для принтеров Brady M210 черный,от 2000 до 5000,12.0,6.0,-6.0,23.8,11.8,19.0,4247.0,0.04,справочная,137,7,56.03,0.0,0.0,8.0,5.11,,2,12.5,0.0,6.2,33.0000000000000000,45.0000000000000000,-12.0,63,29,0,111,4,2,12,0,0,0,0,12,102.74,0.0,0,0,"7 кликов, 56 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 103 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,1716069802,5289,"Картридж T2A для принтеров Deli и M2000DNW, P2000DNW черный",от 2000 до 5000,12.0,6.0,-6.0,22.1,10.1,17.1,4571.0,0.04,справочная,66,4,55.71,0.0,0.0,13.9,6.06,,0,0.0,0.0,,41.0000000000000000,68.0000000000000000,-27.0,47,-11,0,84,23,0,13,0,0,0,0,5,67.87,0.0,0,0,"4 кликов, 56 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 68 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,5237904935,0305X6,"Комплект картриджей 45 (6 шт.) на 5580 страниц для принтеров HP Color Copier 110, Copier 120, DJ 700, DJ 750",Бандлы x2/x6 — старт (08.08),15.0,6.0,-9.0,208.5,193.5,34.7,35095.0,0.02,справочная,90,3,54.93,0.0,0.0,18.3,3.33,,0,0.0,0.0,,90.0000000000000000,78.0000000000000000,12.0,26,0,0,7476,14,0,15,0,0,0,0,3,54.93,0.0,0,0,"3 кликов, 55 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 55 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,1603027193,4651,"Картридж M21-1000427 для принтеров Brady и BMP 21, BMP 21 LAB",от 2000 до 5000,12.0,6.0,-6.0,23.1,11.1,20.5,3726.0,0.04,справочная,104,5,54.27,0.0,0.0,10.9,4.81,,0,0.0,0.0,,68.0000000000000000,156.0000000000000000,-88.0,23,18,0,76,3,2,13,0,0,0,0,6,66.02,0.0,0,0,"5 кликов, 54 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 66 ₽). Ставка в пол, показы оставляем"
green,up10,930623630,3216,"Картриджи TN-421 для принтеров Brother DCP-L8410CDW, HL-L8260CDW, HL L8360CDW, MFC-L8690CDW, MFCL8900CDW",Эксперимент1,8.0,8.8,0.8,,,,,,справочная,37,4,53.71,2.0,19012.0,13.4,10.81,0.3,2,22.76,0.0,11.4,49.0000000000000000,22.0000000000000000,27.0,53,-102,10182,12735,4,4,15,2,19012.0000,2,19,18,182.76,2.0,0,0,"2 заказ(ов) на 19012 ₽, ДРР 0.3 % ≤ 10.0 %; ставка 8.0 → 8.8 ₽"
bordeaux,floor,863385336,1214,"Картриджи TK-895 для принтеров Kyocera FS-C8020MFP, FS C8025MFP, FSC8520MFP, FS-C8525MFP",Эксперимент1,11.0,6.0,-5.0,24.7,13.7,14.1,13586.0,0.02,справочная,66,5,53.69,0.0,0.0,10.7,7.58,,0,0.0,0.0,,44.0000000000000000,35.0000000000000000,9.0,38,-18,0,4395,11,0,13,0,0,0,19,16,130.15,3.0,0,0,"5 кликов, 54 ₽ и ни одного заказа за неделю (за всё время 3 заказ(ов) при 130 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,3556714395,4770,"Картридж M21-750499 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",от 2000 до 5000,12.0,6.0,-6.0,21.2,9.2,19.0,3780.0,0.04,справочная,77,2,53.67,0.0,0.0,26.8,2.6,,0,0.0,0.0,,33.0000000000000000,29.0000000000000000,4.0,64,-112,0,187,8,1,14,0,0,1,3,11,196.15,0.0,0,0,"2 кликов, 54 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 196 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,4504235097,239323,Комплект картриджей для Canon SELPHY CP810,от 5000 до 10000,12.0,6.0,-6.0,30.3,18.3,16.0,9194.0,0.03,справочная,235,6,53.35,0.0,0.0,8.9,2.55,,0,0.0,0.0,,54.0000000000000000,59.0000000000000000,-5.0,66,43,0,896,17,0,15,0,0,0,0,8,66.91,0.0,0,0,"6 кликов, 53 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 67 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,873319626,4124,"Картриджи PFI-320 для принтеров Canon iPF TM-200, iPF TM 205",от 10000 до 500 тыс,13.0,6.0,-7.0,63.4,50.4,10.6,56646.0,0.02,справочная,89,5,52.31,0.0,0.0,10.5,5.62,,0,0.0,0.0,,57.0000000000000000,15.0000000000000000,42.0,10,-121,0,12,9,1,10,0,0,0,3,16,354.42,0.0,0,0,"5 кликов, 52 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 354 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,930627464,2265,"Картриджи TK-580 для принтеров Kyocera FS-C5150DN, ECOSYS P6021CDN",Эксперимент1,9.0,6.0,-3.0,13.3,4.3,10.8,11468.0,0.02,справочная,6,2,52.01,0.0,0.0,26.0,33.33,,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,3,7,83.69,0.0,0,0,"2 кликов, 52 ₽ и ни одного заказа за неделю (за всё время 0 заказ(ов) при 84 ₽). Ставка в пол, показы оставляем"
bordeaux,floor,1998983082,5918,"Печатающая головка C4812A для принтеров HP Business InkJet 1100, Inkjet 1200, DJ 100, DJ 1000, DJ110 пурпурный",от 10000 до 500 тыс,12.0,6.0,-6.0,47.8,35.8,13.7,27457.0,0.02,справочная,157,6,51.83,0.0,0.0,8.6,3.82,,3,31.11,1.0,10.4,62.0000000000000000,26.0000000000000000,36.0,107,89,14649,147,3,4,15,0,0,1,1,10,93.15,1.0,0,0,"6 кликов, 52 ₽ и ни одного заказа за неделю (за всё время 1 заказ(ов) при 93 ₽). Ставка в пол, показы оставляем"
