# oz_acc1: эффект разгона ставок. ДО 2026-07-27..2026-08-07 (12 дн) / ПОСЛЕ 2026-08-09..2026-08-15 (6 дн, нет 13.08 и 16.08); органика неделя 2026-07-27 → 2026-08-03; ставки на 2026-08-17; маржа = margin_own_live − 10.6 п.п.; построено 2026-08-17 — вся когорта разгона
sku,offer_id,name,bid_start,bid_target,bid_current,status,grp,n_steps,first_step,last_step,pre_views,pre_clicks,pre_spend,pre_ord,pre_rev,pre_bid,pre_days,post_views,post_clicks,post_spend,post_ord,post_rev,post_bid,post_days,bid_now,org_views_pre,org_ord_pre,org_gmv_pre,org_pos_pre,org_views_post,org_ord_post,org_gmv_post,org_pos_post,sale_rev_pre,sale_rev_post,rev90,qty90,our_price,margin_own_live,verdict,is_archived,pre_views_d,post_views_d,pre_clicks_d,post_clicks_d,pre_spend_d,post_spend_d,pre_ord_d,post_ord_d,pre_rev_d,post_rev_d,d_clicks,d_spend,d_views,x_clicks,bid_up_fact,post_drr,pre_drr,post_cpc,margin_safe,cr_bucket,ceiling_safe,bid_ref,headroom,d_org_views,d_org_pos,verdict_ramp,why
4493527052,23171,Картридж для Canon i-SENSYS LBP-351,8.0,22.0,8.0,paused,B. продаёт сама,0,,,41,0,0.0,0.0,0.0,8.0000000000000000,10,11,0,0.0,0.0,0.0,8.0000000000000000,6,8.0,14,0,0,59.0000000000000000,9,0,0,67.0000000000000000,0,0,5176.7600,1,6532.0,26.23,нет_индекса,False,3.417,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.58,,0.0,,,,15.6,0.03,20.8,8.0,12.8,-5.0,8.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4493548505,22933,Картридж для HP Color LJ Pro M181fw,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,79,0,0.0,0.0,0.0,8.7200000000000000,10,28,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,11,0,0,36.0000000000000000,14,0,0,63.0000000000000000,0,0,2828.0000,1,3422.0,32.96,нет_индекса,False,6.583,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,,2.6,,,,22.4,0.04,23.8,12.89,10.9,3.0,27.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4493619395,22335,Картридж для Konica Minolta Bizhub 368,8.0,39.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,383,0,0.0,0.0,0.0,10.8173913043478261,12,72,0,0.0,0.0,0.0,13.6690000000000000,6,19.33,29,0,0,38.0000000000000000,18,0,0,58.0000000000000000,0,0,11406.0000,3,4223.0,29.1,нет_индекса,False,31.917,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.92,,2.9,,,,18.5,0.04,22.8,19.33,3.5,-11.0,20.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4504058296,23555,Картридж для Canon i-SENSYS MF426dw,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,61,0,0.0,0.0,0.0,8.7272727272727273,11,30,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,19,0,0,74.0000000000000000,11,0,0,55.0000000000000000,0,0,3369.0000,1,3997.0,28.29,нет_индекса,False,5.083,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,,2.6,,,,17.7,0.04,20.3,12.89,7.4,-8.0,-19.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4504061674,23711,Картридж для Ricoh MP-2014D,8.0,24.0,8.0,paused,B. продаёт сама,0,,,76,0,0.0,0.0,0.0,8.0000000000000000,12,20,0,0.0,0.0,0.0,8.0000000000000000,5,8.0,18,0,0,35.0000000000000000,9,0,0,131.0000000000000000,0,0,2663.0000,1,3258.0,29.0,нет_индекса,False,6.333,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,,0.0,,,,18.4,0.04,17.5,8.0,9.5,-9.0,96.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4504655602,26382,Картридж для Konica Minolta Bizhub C308,8.0,18.0,18.0,"done,running",A. реклама тянет,10,2026-08-08,2026-08-13,141,0,0.0,0.0,0.0,9.9764705882352941,12,178,0,0.0,0.0,0.0,11.2833333333333333,6,18.0,13,0,0,64.0000000000000000,15,0,0,69.0000000000000000,0,0,4624.0000,1,5538.0,25.39,нет_индекса,False,11.75,29.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,,1.3,,,,14.8,0.03,16.3,18.0,-1.7,2.0,5.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4507522657,31991,Картридж для Ricoh Aficio SP-3710SF,8.0,39.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,191,1,2.01,0.0,0.0,9.7750000000000000,12,269,0,0.0,0.0,0.0,12.1814285714285714,6,19.33,12,0,0,54.0000000000000000,48,0,0,40.0000000000000000,0,0,4068.0000,1,4518.0,27.45,нет_индекса,False,15.917,44.833,0.083,0.0,0.167,0.0,0.0,0.0,0.0,0.0,-0.083,-0.17,28.92,0.0,2.4,,,,16.9,0.04,21.4,19.33,2.1,36.0,-14.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4515703421,33675,Картридж для Brother HL-2140,8.0,19.0,8.0,paused,B. продаёт сама,0,,,36,0,0.0,0.0,0.0,8.0000000000000000,11,13,0,0.0,0.0,0.0,8.0000000000000000,5,8.0,8,0,0,61.0000000000000000,7,0,0,269.0000000000000000,0,0,2740.0000,1,2473.0,24.62,нет_индекса,False,3.0,2.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,,0.0,,,,14.0,0.04,8.9,8.0,0.9,-1.0,208.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4515703504,32621,Картридж для M6550NW,8.0,26.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,70,1,1.0,0.0,0.0,8.7333333333333333,12,50,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,29,0,0,168.0000000000000000,20,0,0,222.0000000000000000,0,0,6171.0000,2,3209.0,29.91,нет_индекса,False,5.833,8.333,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,-0.083,-0.08,2.5,0.0,2.6,,,,19.3,0.04,18.4,12.89,5.5,-9.0,54.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4515704911,33831,Фотобарабан для Canon iR-2204,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,41,0,0.0,0.0,0.0,8.7333333333333333,12,19,0,0.0,0.0,0.0,10.4800000000000000,4,12.89,10,0,0,49.0000000000000000,13,0,0,93.0000000000000000,0,0,6573.0000,1,8552.0,26.79,нет_индекса,False,3.417,3.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,,1.7,,,,16.2,0.03,28.7,12.89,15.8,3.0,44.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4515728038,36741,Картридж для Ricoh Aficio MP501,8.0,21.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,34,0,0.0,0.0,0.0,8.7333333333333333,12,25,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,7,0,0,20.0000000000000000,10,0,0,113.0000000000000000,0,0,5145.0000,1,5370.0,29.17,нет_индекса,False,2.833,4.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,,2.6,,,,18.6,0.03,21.9,12.89,9.0,3.0,93.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4518320010,42645,Картридж для Xerox AltaLink C8055,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,43,0,0.0,0.0,0.0,8.7333333333333333,12,23,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,11,0,0,74.0000000000000000,2,0,0,38.0000000000000000,0,0,3963.0000,1,8191.0,30.65,нет_индекса,False,3.583,3.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,2.6,,,,20.0,0.03,37.0,12.89,24.1,-9.0,-36.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4518321358,43332,Картридж для M6502W,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,74,0,0.0,0.0,0.0,8.7333333333333333,12,50,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,30,0,0,173.0000000000000000,14,0,0,300.0000000000000000,0,0,2690.0000,1,3073.0,29.6,нет_индекса,False,6.167,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,,2.6,,,,19.0,0.04,17.2,12.89,4.3,-16.0,127.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527378335,45421,Картридж для HP Laser 107A,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,58,1,1.0,0.0,0.0,8.7333333333333333,12,93,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,14,0,0,108.0000000000000000,30,0,0,148.0000000000000000,0,0,2679.0000,1,3372.0,32.68,нет_индекса,False,4.833,15.5,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,-0.083,-0.08,10.67,0.0,2.6,,,,22.1,0.04,23.0,12.89,10.1,16.0,40.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527379539,45427,Картридж для HP Laser 135W MFP,8.0,26.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,42,1,5.99,0.0,0.0,8.7333333333333333,12,36,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,14,0,0,72.0000000000000000,10,0,0,86.0000000000000000,0,0,3490.0000,1,3375.0,32.6,нет_индекса,False,3.5,6.0,0.083,0.0,0.499,0.0,0.0,0.0,0.0,0.0,-0.083,-0.5,2.5,0.0,2.6,,,,22.0,0.04,22.9,12.89,10.0,-4.0,14.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527381382,45428,Картридж для HP Laser 135WR MFP,8.0,26.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,77,0,0.0,0.0,0.0,8.7333333333333333,12,53,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,51,0,0,74.0000000000000000,23,0,0,101.0000000000000000,0,0,2660.0000,1,3371.0,31.99,нет_индекса,False,6.417,8.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,,2.6,,,,21.4,0.04,22.1,12.89,9.2,-28.0,27.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527388317,52877,Картридж для Deli M2500ADNW,8.0,38.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,262,2,2.13,0.0,0.0,10.9166666666666667,12,121,0,0.0,0.0,0.0,14.1016666666666667,6,19.33,74,0,0,50.0000000000000000,113,0,0,64.0000000000000000,0,0,8812.0000,2,4450.0,26.68,нет_индекса,False,21.833,20.167,0.167,0.0,0.177,0.0,0.0,0.0,0.0,0.0,-0.167,-0.18,-1.67,0.0,3.2,,,,16.1,0.04,19.7,19.33,0.4,39.0,14.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527394791,55271,Картридж для HP LaserJet Pro 3003dw,8.0,40.0,19.33,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,0,0,0,0,0,,0,0,0,0,0,0,,0,19.33,0,0,0,,0,0,0,,0,0,4299.0000,1,6981.0,27.89,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.3,0.03,25.7,19.33,6.4,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527395867,55871,Картридж для HP LaserJet Pro MFP 4104dw,8.0,28.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,69,1,3.17,1.0,9240.0,10.7400000000000000,11,39,0,0.0,0.0,0.0,14.4610000000000000,6,19.33,31,0,0,152.0000000000000000,17,0,0,64.0000000000000000,0,0,9240.0000,1,8924.0,23.85,нет_индекса,False,5.75,6.5,0.083,0.0,0.264,0.0,0.083,0.0,770.0,0.0,-0.083,-0.26,0.75,0.0,3.7,,0.0,,13.3,0.03,22.1,19.33,2.8,-14.0,-88.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527399110,53531,Картридж для HP LaserJet P1005,8.0,19.0,19.0,"done,running",A. реклама тянет,10,2026-08-08,2026-08-13,67,0,0.0,0.0,0.0,11.0086956521739130,12,89,0,0.0,0.0,0.0,13.2111111111111111,6,19.0,21,0,0,79.0000000000000000,23,0,0,111.0000000000000000,0,0,2033.0000,1,2197.0,26.74,нет_индекса,False,5.583,14.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,,2.2,,,,16.1,0.04,9.8,19.0,-9.2,2.0,32.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527409163,57673,Картридж для HP Color LaserJet Pro 4203dn,8.0,27.0,19.33,running,A. реклама тянет,10,2026-08-08,2026-08-13,49,0,0.0,0.0,0.0,10.4000000000000000,11,37,0,0.0,0.0,0.0,14.1970000000000000,6,19.33,12,0,0,94.0000000000000000,10,0,0,140.0000000000000000,0,0,7116.0000,1,7086.0,29.2,нет_индекса,False,4.083,6.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,,3.8,,,,18.6,0.03,28.9,19.33,9.6,-2.0,46.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4527409650,57675,Картридж для HP Color LaserJet Pro MFP 4303dw,8.0,26.0,19.33,running,C. в июле не продавалась,10,2026-08-08,2026-08-13,88,1,1.0,0.0,0.0,10.9090909090909091,12,44,0,0.0,0.0,0.0,14.7220000000000000,5,19.33,34,0,0,81.0000000000000000,18,0,0,42.0000000000000000,0,0,6670.0000,1,7087.0,27.93,нет_индекса,False,7.333,7.333,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,-0.083,-0.08,0.0,0.0,3.8,,,,17.3,0.03,26.2,19.33,6.9,-16.0,-39.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4543080042,63832,Картридж для BP2300,8.0,26.0,12.89,running,A. реклама тянет,5,2026-08-08,2026-08-13,140,0,0.0,0.0,0.0,8.7333333333333333,12,90,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,54,0,0,39.0000000000000000,73,0,0,64.0000000000000000,0,0,7934.0000,1,8313.0,28.56,нет_индекса,False,11.667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,,2.6,,,,18.0,0.03,32.3,12.89,19.4,19.0,25.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4543085498,67614,Картридж для HP LaserJet Pro MFP 3102fdw,8.0,26.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,51,0,0.0,0.0,0.0,8.8000000000000000,11,25,0,0.0,0.0,0.0,11.2833333333333333,6,12.89,18,0,0,59.0000000000000000,15,0,0,55.0000000000000000,0,0,5317.0000,1,4625.0,29.01,нет_индекса,False,4.25,4.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,,2.5,,,,18.4,0.04,24.8,12.89,11.9,-3.0,-4.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4543090802,68474,Картридж для HP LaserJet Managed E42540,8.0,21.0,12.89,running,C. в июле не продавалась,5,2026-08-08,2026-08-13,0,0,0,0,0,,0,0,0,0,0,0,,0,12.89,0,0,0,,0,0,0,,0,0,5865.0000,1,6404.0,28.04,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.4,0.03,23.9,12.89,11.0,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4560667390,6517,"Картридж 006R04387 для принтеров Xerox C230, C235 черный",15.0,45.0,21.96,running,B. продаёт сама,4,2026-08-10,2026-08-13,0,0,0,0,0,,0,0,0,0,0,0,,0,21.96,4,0,0,67.0000000000000000,0,0,0,,0,0,32808.0000,2,16118.0,22.76,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.2,0.02,23.1,21.96,1.1,-4.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
4867096884,7071,Картридж CT202952 для принтеров Fuji Xerox DocuCentre SC2022 черный,15.0,36.0,21.96,running,Вне РК — спрос без рекламы (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,26,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,199,0,0,101.0000000000000000,4,0,0,282.0000000000000000,0,0,6069.0000,1,6661.0,19.72,нет_индекса,False,0.0,4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,,,,,,9.1,0.03,8.2,21.96,-13.8,-195.0,181.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5232941045,0024X6,"Комплект картриджей Q6511A (6 шт.) на 36000 страниц для принтеров HP LaserJet 2410, LJ 2420, LJ 2430",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,17,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,13,0,0,12.0000000000000000,12,0,0,56.0000000000000000,0,0,0,0,27346.0,45.17,нет_индекса,False,0.0,2.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,,,,,,34.6,0.02,161.7,21.96,139.7,-1.0,44.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5233204361,5344X2,Комплект картриджей SCX-4100 (2 шт.) на 6000 страниц для принтеров Samsung SCX-4100,15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,19,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,7,0,0,60.0000000000000000,4,0,0,224.0000000000000000,0,0,0,0,6939.0,38.67,нет_индекса,False,0.0,3.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,,,,,,28.1,0.03,48.0,21.96,26.0,-3.0,164.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5233230021,0035X2,Комплект картриджей SCX-4200 (2 шт.) на 6000 страниц для принтеров Samsung SCX-4200,15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,29,0,0.0,0.0,0.0,20.0680000000000000,5,21.96,17,0,0,70.0000000000000000,8,0,0,170.0000000000000000,0,0,0,0,7311.0,39.93,нет_индекса,False,0.0,4.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,,,,,,29.3,0.03,53.4,21.96,31.4,-9.0,100.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5233232474,0035X6,Комплект картриджей SCX-4200 (6 шт.) на 18000 страниц для принтеров Samsung SCX-4200,15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,27,0,0.0,0.0,0.0,20.0680000000000000,5,21.96,19,0,0,75.0000000000000000,13,0,0,48.0000000000000000,0,0,0,0,20779.0,45.93,нет_индекса,False,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,,,,,,35.3,0.02,126.0,21.96,104.0,-6.0,-27.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5233232895,5344X6,Комплект картриджей SCX-4100 (6 шт.) на 18000 страниц для принтеров Samsung SCX-4100,15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,10,0,0.0,0.0,0.0,19.5950000000000000,4,21.96,15,0,0,66.0000000000000000,7,0,0,42.0000000000000000,0,0,0,0,19721.0,45.49,нет_индекса,False,0.0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,,,,,,34.9,0.02,117.9,21.96,95.9,-8.0,-24.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5237218561,0060X2,"Комплект картриджей 719H (2 шт.) на 12800 страниц для принтеров Canon i-SENSYS LBP-251dw, LBP 252dw, MF-411dw, MF416dw, MF-418x, MF419x, MF 5840d, MF 5880dn MF5980dw MF 6140dn MF6180dw",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,35,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,20,0,0,31.0000000000000000,16,0,0,71.0000000000000000,0,0,0,0,6580.0,38.74,нет_индекса,False,0.0,5.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,,,,,,28.1,0.03,45.7,21.96,23.7,-4.0,40.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5237904591,0305X2,"Комплект картриджей 45 (2 шт.) на 1860 страниц для принтеров HP Color Copier 110, Copier 120, DJ 700, DJ 750",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,34,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,11,0,0,65.0000000000000000,15,0,0,150.0000000000000000,0,0,0,0,12348.0,38.01,нет_индекса,False,0.0,5.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,,,,,,27.4,0.02,55.3,21.96,33.3,4.0,85.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5237904935,0305X6,"Комплект картриджей 45 (6 шт.) на 5580 страниц для принтеров HP Color Copier 110, Copier 120, DJ 700, DJ 750",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,22,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,12,0,0,150.0000000000000000,16,0,0,46.0000000000000000,0,0,0,0,35095.0,45.26,нет_индекса,False,0.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,,,,,,34.7,0.02,208.2,21.96,186.2,4.0,-104.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5238069051,0328X6,"Комплект картриджей 178XL (6 шт.) на 3300 страниц для принтеров HP DeskJet 3070A, DESKJET 3522 E, DeskJet3524, PhotoSmart 5510, PhotoSmart5515",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,51,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,30,0,0,94.0000000000000000,14,0,0,106.0000000000000000,0,0,0,0,4666.0,43.64,нет_индекса,False,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,,,,,,33.0,0.04,52.3,21.96,30.3,-16.0,12.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5239372749,0429X2,"Комплект картриджей C4129X (2 шт.) на 20000 страниц для принтеров HP LaserJet 5000, LJ 5100",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,10,0,0.0,0.0,0.0,19.7680000000000000,5,21.96,6,0,0,13.0000000000000000,11,0,0,84.0000000000000000,0,0,0,0,13767.0,37.88,нет_индекса,False,0.0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,,,,,,27.3,0.02,61.3,21.96,39.3,5.0,71.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5239515821,0830X6,"Комплект картриджей C-EXV33 (6 шт.) на 90000 страниц для принтеров Canon iR-2520, IR2525, IR2530",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,4,0,0.0,0.0,0.0,21.9600000000000000,2,21.96,0,0,0,,0,0,0,,0,0,0,0,17588.0,45.59,нет_индекса,False,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,,,,,35.0,0.02,105.5,21.96,83.5,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5239515856,0830X2,"Комплект картриджей C-EXV33 (2 шт.) на 30000 страниц для принтеров Canon iR-2520, IR2525, IR2530",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,17,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,7,0,0,14.0000000000000000,10,0,0,114.0000000000000000,0,0,0,0,6188.0,38.95,нет_индекса,False,0.0,2.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,,,,,,28.4,0.03,43.3,21.96,21.3,3.0,100.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5239521717,0832X6,"Комплект фотобарабанов C-EXV14 DU (6 шт.) на 300000 страниц для принтеров Canon iR-2016, iR 2018, iR-2020, iR2022, iR2030, iR 2318L",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,0,0,0,0,0,,0,21.96,0,0,0,,0,0,0,,0,0,0,0,45716.0,45.14,нет_индекса,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.5,0.02,270.1,21.96,248.1,0.0,,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5239522762,0832X2,"Комплект фотобарабанов C-EXV14 DU (2 шт.) на 100000 страниц для принтеров Canon iR-2016, iR 2018, iR-2020, iR2022, iR2030, iR 2318L",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,24,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,22,0,0,34.0000000000000000,18,0,0,59.0000000000000000,0,0,0,0,16085.0,37.67,нет_индекса,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,27.1,0.02,71.0,21.96,49.0,-4.0,25.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
5239560160,0856X6,"Комплект картриджей TN-241BK (6 шт.) на 15000 страниц для принтеров Brother DCP-9020cdw, HL-3140cw, HL 3150, HL3170CDW, MFC-9140, MFC-9330",15.0,30.0,21.96,running,Бандлы x2/x6 — старт (08.08),4,2026-08-10,2026-08-13,0,0,0,0,0,,0,15,0,0.0,0.0,0.0,19.2233333333333333,6,21.96,17,0,0,30.0000000000000000,7,0,0,33.0000000000000000,0,0,0,0,13419.0,45.53,нет_индекса,False,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,,,,,34.9,0.02,80.3,21.96,58.3,-10.0,3.0,QUIET,"расход около нуля и до, и после — разгон ни на что не повлиял"
