account,sku,offer_id,name,campaign,bid_now,bid_new,ceiling,margin_pct,qty_90d,revenue_90d
oz_acc1,1510947813,5378,"Картриджи 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF75",от 10000 до 500 тыс,23.0,60,331.5,29.0,111,1521348
oz_acc1,1510947813,5378,"Картриджи 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF75",Эксперимент1,21.0,60,331.5,29.0,111,1521348
oz_acc1,2509753251,6282,"Картриджи C-EXV65 для принтеров Canon imageRUNNER C3326, iR ",от 10000 до 500 тыс,22.0,60,518.0,29.9,58,1104456
oz_acc1,2509753251,6282,"Картриджи C-EXV65 для принтеров Canon imageRUNNER C3326, iR ",Эксперимент1,12.0,36,518.0,29.9,58,1104456
oz_acc1,2509753251,6282,"Картриджи C-EXV65 для принтеров Canon imageRUNNER C3326, iR ",Пустые РК,15.0,45,518.0,29.9,58,1104456
oz_acc1,1719404303,5624,Картриджи TK-5370 для принтеров Kyocera ECOSYS MA3500cifx,от 10000 до 500 тыс,20.0,60,262.2,27.8,60,697763
oz_acc1,1719404303,5624,Картриджи TK-5370 для принтеров Kyocera ECOSYS MA3500cifx,Эксперимент1,45.0,60,262.2,27.8,60,697763
oz_acc1,1547263981,5422,"Картриджи 067H с чипом для принтеров Canon LBP631CW, LBP633C",от 10000 до 500 тыс,22.0,60,251.8,31.0,62,646356
oz_acc1,1547263981,5422,"Картриджи 067H с чипом для принтеров Canon LBP631CW, LBP633C",Эксперимент1,21.0,60,251.8,31.0,62,646356
oz_acc1,870872516,2415,"Картриджи TK-8115 для принтеров Kyocera Ecosys M8124cidn, M8",от 5000 до 10000,23.0,60,221.6,27.1,60,599077
oz_acc1,870872516,2415,"Картриджи TK-8115 для принтеров Kyocera Ecosys M8124cidn, M8",Эксперимент1,25.0,60,221.6,27.1,60,599077
oz_acc1,1261464375,4838,"Картриджи 712 для принтеров HP DesignJet Studio, DJ Studio S",от 10000 до 500 тыс,22.0,60,713.6,37.8,29,513192
oz_acc1,863431676,0368,"Картриджи CE740A-CE743A для принтеров HP LaserJet CP5220, LJ",от 10000 до 500 тыс,15.0,45,1031.6,34.5,14,414817
oz_acc2,2681828516,6404SF5GNJ65,Картриджи DS W2300A-W2303A для принтеров HP Color LaserJet P,Все,8.0,24,269.3,25.8,24,285240
oz_acc2,2681828516,6404SF5GNJ65,Картриджи DS W2300A-W2303A для принтеров HP Color LaserJet P,5000-10000,12.0,36,269.3,25.8,24,285240
oz_acc2,2681828516,6404SF5GNJ65,Картриджи DS W2300A-W2303A для принтеров HP Color LaserJet P,10000-500000,12.0,36,269.3,25.8,24,285240
oz_acc1,863386567,2306,"Картриджи 045H для принтеров Canon i-SENSYS LBP-611, LBP613,",от 5000 до 10000,22.0,39,110.7,32.0,33,281979
oz_acc1,863386567,2306,"Картриджи 045H для принтеров Canon i-SENSYS LBP-611, LBP613,",Эксперимент1,14.0,39,110.7,32.0,33,281979
oz_acc1,1719319666,5634,Картриджи TK-5440 для принтеров Kyocera ECOSYS MA2100cfx,от 5000 до 10000,23.0,29,83.2,36.6,54,279008
oz_acc1,930613826,0756,Картриджи CE410A-CE413A для принтеров HP Color LaserJet Pro ,от 5000 до 10000,12.0,36,276.6,32.8,50,258848
oz_acc1,930613826,0756,Картриджи CE410A-CE413A для принтеров HP Color LaserJet Pro ,Эксперимент1,8.0,24,276.6,32.8,50,258848
oz_acc1,863388173,0005,Картриджи CLT-404S для принтеров samsung xpress sl-c430/c480,от 5000 до 10000,14.0,34,95.7,32.6,28,213401
oz_acc1,863388173,0005,Картриджи CLT-404S для принтеров samsung xpress sl-c430/c480,Эксперимент1,10.0,30,95.7,32.6,28,213401
oz_acc1,870872440,2404,"Картриджи TK-5270 для принтеров Kyocera EcoSys M6230cidn, M6",от 5000 до 10000,18.0,54,243.6,30.4,24,212654
oz_acc1,870872440,2404,"Картриджи TK-5270 для принтеров Kyocera EcoSys M6230cidn, M6",Эксперимент1,13.0,39,243.6,30.4,24,212654
oz_acc1,874375708,4278,Картриджи W2410A-W2413A для принтеров HP Color LaserJet Pro ,от 5000 до 10000,14.0,32,91.0,28.4,23,207469
oz_acc2,2241666785,5771YHAVW2FU,Картриджи DS W2300X-W2303X для принтеров HP Color LaserJet P,Все,9.0,27,387.1,25.8,11,199154
oz_acc2,2241666785,5771YHAVW2FU,Картриджи DS W2300X-W2303X для принтеров HP Color LaserJet P,10000-500000,13.0,39,387.1,25.8,11,199154
oz_acc2,1873140453,5422YHSC5BIR,"Картриджи DS 067H для принтеров Canon i-SENSYS LBP631CW, LBP",Все,9.0,27,215.1,27.6,18,190194
oz_acc2,1873140453,5422YHSC5BIR,"Картриджи DS 067H для принтеров Canon i-SENSYS LBP631CW, LBP",10000-500000,13.0,39,215.1,27.6,18,190194
oz_acc1,863385336,1214,"Картриджи TK-895 для принтеров Kyocera FS-C8020MFP, FS C8025",Эксперимент1,11.0,33,291.9,28.2,19,182568
oz_acc1,863431671,0358,Картриджи Q6000A-Q6003A для принтеров HP Color LaserJet 1600,от 10000 до 500 тыс,12.0,36,438.5,26.3,8,169588
oz_acc2,2675948868,6282HEMM5AUR,"Картриджи DS C-EXV65 для принтеров Canon imageRUNNER C3326, ",Все,9.0,27,446.4,26.8,8,163523
oz_acc2,2675948868,6282HEMM5AUR,"Картриджи DS C-EXV65 для принтеров Canon imageRUNNER C3326, ",10000-500000,14.0,42,446.4,26.8,8,163523
oz_acc2,2241789806,5624H6CW3Y6Y,Картриджи DS TK-5370 для принтеров Kyocera ECOSYS MA3500cifx,Все,10.0,30,328.5,34.0,11,158200
oz_acc2,2241789806,5624H6CW3Y6Y,Картриджи DS TK-5370 для принтеров Kyocera ECOSYS MA3500cifx,5000-10000,13.0,39,328.5,34.0,11,158200
oz_acc1,1852062768,5807,Картридж C-EXV65K для принтеров Canon iR-C3226i черный,от 5000 до 10000,20.0,33,95.3,34.7,23,150287
oz_acc1,1510950358,5388,"Картриджи 055H для принтеров Canon i-SENSYS LBP-662, LBP 663",Эксперимент1,8.0,24,379.4,36.2,12,148157
oz_acc1,1611110080,5500,"Картриджи 842451 - 842454 для принтеров Ricoh IM C2500, IM-C",от 10000 до 500 тыс,13.0,39,529.5,27.9,12,147742
oz_acc1,1611110080,5500,"Картриджи 842451 - 842454 для принтеров Ricoh IM C2500, IM-C",Эксперимент1,9.0,27,529.5,27.9,12,147742
oz_acc1,1469084054,5418,"Картридж 067H Bk для принтеров Canon i-SENSYS LBP633Cdw, LBP",от 2000 до 5000,22.0,43,124.0,36.4,42,145259
oz_acc1,1469084054,5418,"Картридж 067H Bk для принтеров Canon i-SENSYS LBP633Cdw, LBP",Эксперимент1,15.0,43,124.0,36.4,42,145259
oz_acc1,1771578083,5723,"Картриджи 006R04368-006R04371 для принтеров Xerox C310, C315",от 10000 до 500 тыс,16.0,48,332.1,29.4,13,144295
oz_acc1,1771578083,5723,"Картриджи 006R04368-006R04371 для принтеров Xerox C310, C315",Эксперимент1,8.0,24,332.1,29.4,13,144295
oz_acc1,3557210726,6851,"Картридж 40STB15 для принтеров F+ Imaging M40adn, M40adn20, ",Эксперимент1,9.0,27,455.8,27.5,8,138960
oz_acc1,1659417880,5530,"Картридж W1510X для принтеров HP LaserJet Pro 4003dn, LJ Pro",от 2000 до 5000,14.0,42,123.1,31.8,43,134203
oz_acc1,1659417880,5530,"Картридж W1510X для принтеров HP LaserJet Pro 4003dn, LJ Pro",Эксперимент1,9.0,27,123.1,31.8,43,134203
oz_acc1,930609259,0718,"Картриджи 718 для принтеров Canon i-SENSYS LBP7200Cdn, LBP72",Эксперимент1,8.0,24,289.0,33.8,13,131305
oz_acc1,2536598937,6297,"Картриджи BPGT20BA-BPGT20YA для принтеров Sharp BP-10C20EU, ",от 10000 до 500 тыс,13.0,39,649.0,27.3,7,130749
oz_acc1,2536598937,6297,"Картриджи BPGT20BA-BPGT20YA для принтеров Sharp BP-10C20EU, ",Эксперимент1,10.0,30,649.0,27.3,7,130749
oz_acc2,1873190028,5243S2O54ZIU,"Картриджи DS 069H для принтеров Canon i-SENSYS LBP-673Cdw, M",Все,8.0,24,399.2,35.6,10,130020
oz_acc2,1873190028,5243S2O54ZIU,"Картриджи DS 069H для принтеров Canon i-SENSYS LBP-673Cdw, M",5000-10000,12.0,36,399.2,35.6,10,130020
oz_acc2,1873190028,5243S2O54ZIU,"Картриджи DS 069H для принтеров Canon i-SENSYS LBP-673Cdw, M",10000-500000,17.0,51,399.2,35.6,10,130020
oz_acc1,1794242726,5725,"Картридж THM130 для принтеров Катюша M130, P130 черный",от 2000 до 5000,12.0,36,117.1,31.8,32,127438
oz_acc1,3550138162,6547,"Картриджи 064H для принтеров Canon i-SENSYS LBP-722Cdw, MF83",от 10000 до 500 тыс,12.0,36,429.5,25.4,6,122372
oz_acc1,3550138162,6547,"Картриджи 064H для принтеров Canon i-SENSYS LBP-722Cdw, MF83",Эксперимент1,8.0,24,429.5,25.4,6,122372
oz_acc1,3557210909,6813,"Картриджи 055H для принтеров HP Color LaserJet M454dn, LJ Pr",Эксперимент1,8.0,24,243.2,25.3,10,120056
oz_acc1,2909396923,6612,Фотобарабан + картридж DR-421CL+TN-423 для принтеров Brother,от 10000 до 500 тыс,14.0,42,607.5,26.4,4,114320
oz_acc2,1873143724,4147LPJQN98A,"Картриджи DS №963XL для принтеров HP OfficeJet Pro 9010, Off",Все,8.0,24,388.4,33.6,9,111513
oz_acc2,1873143724,4147LPJQN98A,"Картриджи DS №963XL для принтеров HP OfficeJet Pro 9010, Off",5000-10000,12.0,36,388.4,33.6,9,111513
oz_acc1,3681638376,4147,"Картриджи №963XL для принтеров HP OfficeJet Pro 9010, Office",Эксперимент1,8.0,24,290.9,26.0,8,105946
oz_acc2,2698086971,6409ZEMQ4799,Картридж DS TK-5450B для принтеров Kyocera ECOSYS MA2600cfx ,от 0 до 3000,13.0,36,102.3,30.3,17,105535
oz_acc1,1665073081,5544,"Фотобарабан DR-421CL для принтеров Brother DCP-L8410CDW, HL-",от 10000 до 500 тыс,15.0,45,472.4,27.2,6,102688
oz_acc1,1665073081,5544,"Фотобарабан DR-421CL для принтеров Brother DCP-L8410CDW, HL-",Эксперимент1,9.0,27,472.4,27.2,6,102688
oz_acc1,873319974,3877,"Картриджи C250 для принтеров Ricoh M-C250FWB, P-C300W",от 10000 до 500 тыс,13.0,39,533.8,25.9,4,101588
oz_acc1,1548617449,5439,"Картридж LC-472XL BK для принтеров Brother MFC-J2340DW, MFC ",от 2000 до 5000,23.0,57,161.8,37.8,28,93740
oz_acc1,1716763459,4650,Картриджи TK-8545 для принтеров Kyocera TASKalfa 4054ci,от 10000 до 500 тыс,12.0,36,730.9,27.6,3,89547
oz_acc1,1759807965,5767,"Картридж для HP Color LaserJet Pro MFP 4303fdw, 4303dw, 4203",от 2000 до 5000,22.0,29,83.7,33.5,19,85606
oz_acc1,1759807965,5767,"Картридж для HP Color LaserJet Pro MFP 4303fdw, 4303dw, 4203",Эксперимент1,15.0,29,83.7,33.5,19,85606
oz_acc2,1883237065,3564WMC9JF0U,"Картриджи DS PFI-120 для принтеров Canon iPF TM200, iPFTM205",Все,8.0,24,432.2,25.2,3,85198
oz_acc1,870872414,2266,"Картриджи TK-590 для принтеров m6026cdn, kyocera m6526cdn",от 5000 до 10000,12.0,36,446.2,38.3,8,83350
oz_acc1,870872414,2266,"Картриджи TK-590 для принтеров m6026cdn, kyocera m6526cdn",Эксперимент1,8.0,24,446.2,38.3,8,83350
oz_acc1,873313112,3641,"Фотобарабан CF257A для принтеров HP LaserJet M433, LJ M436 ч",от 10000 до 500 тыс,13.0,39,626.5,40.3,5,81987
oz_acc1,1261577185,5147,"Фотобарабан 44844472 для принтеров OKI Data MC853, MC873 чер",от 10000 до 500 тыс,12.0,36,538.3,27.3,4,81937
oz_acc1,1432017772,4894,Картридж 54G0H00 для принтеров Lexmark LaserPrinter MS911 че,Эксперимент1,9.0,27,874.9,25.1,2,80608
oz_acc1,1261465655,4767,Картриджи W2120X-W2123X для принтеров HP Color LaserJet M554,от 10000 до 500 тыс,12.0,36,683.4,27.2,3,80182
oz_acc1,1261465655,4767,Картриджи W2120X-W2123X для принтеров HP Color LaserJet M554,Эксперимент1,8.0,24,683.4,27.2,3,80182
oz_acc1,930631319,2983,Картриджи 106R03745-106R03748 для принтеров Xerox VersaLink ,Эксперимент1,8.0,24,481.1,26.3,4,79409
oz_acc1,1339739383,5364,"Картриджи 729 для принтеров Canon i-SENSYS LBP7010C, LBP7018",от 2000 до 5000,15.0,20,57.6,27.2,16,74117
oz_acc1,1339739383,5364,"Картриджи 729 для принтеров Canon i-SENSYS LBP7010C, LBP7018",Эксперимент1,9.0,20,57.6,27.2,16,74117
oz_acc2,1873180475,5147ZY76VH87,"Фотобарабан DS 44844472 для принтеров OKI Data MC853, MC873 ",Все,8.0,24,512.9,26.6,4,73625
oz_acc1,1987412088,5626,"Картридж TK-5380K для принтеров Kyocera ECOSYS PA4000cx, MA4",Пустые РК,15.0,45,358.1,42.9,18,72734
oz_acc1,930641678,2638,Картридж TN-324BK для принтеров Konica Minolta и Bizhub C258,от 2000 до 5000,16.0,25,70.3,35.6,19,71827
oz_acc1,930641678,2638,Картридж TN-324BK для принтеров Konica Minolta и Bizhub C258,Эксперимент1,13.0,25,70.3,35.6,19,71827
oz_acc1,1658970308,5521,"Картридж для Canon i-SENSYS MF275dw, LBP120, LBP122dw, MF270",от 2000 до 5000,18.0,25,72.0,25.1,25,71650
oz_acc1,866443823,2128,"Сервисный комплект MK-410 для принтеров Kyocera KM-1620, KM ",Эксперимент1,10.0,30,773.6,27.7,2,68682
oz_acc1,1719404446,5631,Картридж TK-5440K для принтеров Kyocera ECOSYS MA2100cfx чер,от 2000 до 5000,16.0,25,72.3,37.0,31,65260
oz_acc1,1719404446,5631,Картридж TK-5440K для принтеров Kyocera ECOSYS MA2100cfx чер,Эксперимент1,20.0,25,72.3,37.0,31,65260
oz_acc2,1999617207,6038BQYIJYBJ,Фотобарабан DS W9215MC для принтеров HP Color LJ Managed E78,Все,9.0,27,414.5,25.2,3,63213
oz_acc1,863390858,3621,"Картриджи 731 для принтеров Canon i-SENSYS LBP-7100Cn, LBP 7",от 5000 до 10000,12.0,36,274.6,34.7,8,62277
oz_acc1,863390858,3621,"Картриджи 731 для принтеров Canon i-SENSYS LBP-7100Cn, LBP 7",Эксперимент1,8.0,24,274.6,34.7,8,62277
oz_acc1,2463013586,6266,Картридж W2220A-W2223A для принтеров HP Color LaserJet Pro 3,от 10000 до 500 тыс,12.0,36,657.2,26.6,2,61678
oz_acc1,3557209686,6418,Картриджи TK-5490 для принтеров Kyocera ECOSYS MA2101cfx,Эксперимент1,8.0,24,486.4,64.6,3,60897
oz_acc2,1873146883,4268AP8HGY2K,Картриджи DS 006R01701-006R01704 для принтеров Xerox AltaLin,Все,10.0,30,942.8,52.5,3,59860
oz_acc2,1873146883,4268AP8HGY2K,Картриджи DS 006R01701-006R01704 для принтеров Xerox AltaLin,10000-500000,15.0,45,942.8,52.5,3,59860
oz_acc1,1611110057,5484,"Картриджи 069 для принтеров Canon i-SENSYS LBP673Cdw, MF752C",от 10000 до 500 тыс,12.0,36,317.8,29.6,5,59100
oz_acc1,1153912581,3909,"Картридж W2030A для принтеров HP Color LaserJet M454dn, LJ P",от 2000 до 5000,20.0,41,117.0,35.8,18,55628
oz_acc1,1153912581,3909,"Картридж W2030A для принтеров HP Color LaserJet M454dn, LJ P",Эксперимент1,13.0,39,117.0,35.8,18,55628
oz_acc1,874373710,4481,"Картридж CTL-1100XK для Pantum CM1100DW, CM1100DN",от 2000 до 5000,13.0,39,119.2,32.4,13,54678
oz_acc1,874373710,4481,"Картридж CTL-1100XK для Pantum CM1100DW, CM1100DN",Эксперимент1,9.0,27,119.2,32.4,13,54678
oz_acc1,1851963195,5824,"Фотобарабан W2004A для принтеров HP Color LJ M751, LJ M776 ч",от 10000 до 500 тыс,14.0,42,279.7,28.1,5,54489
oz_acc1,1851963195,5824,"Фотобарабан W2004A для принтеров HP Color LJ M751, LJ M776 ч",Эксперимент1,10.0,30,279.7,28.1,5,54489
oz_acc1,930627436,1275,"Картриджи LC569XL-LC565XL для принтеров Brother MFC-J3520, M",Эксперимент1,14.0,41,116.3,39.3,18,53553
oz_acc1,1282821536,4837,"Картридж 3ED71A для принтеров HP DesignJet T630, DJ Studio, ",Эксперимент1,10.0,30,141.6,45.6,10,52637
oz_acc1,1692504266,5621,Картридж TK-5370K для принтеров Kyocera ECOSYS MA3500cifx че,от 2000 до 5000,12.0,36,126.1,33.8,12,49923
oz_acc1,1692504266,5621,Картридж TK-5370K для принтеров Kyocera ECOSYS MA3500cifx че,Эксперимент1,10.0,30,126.1,33.8,12,49923
oz_acc1,930629486,3113,"Картриджи LC-3619XL для принтеров Brother MFC-J2330, MFC J27",от 2000 до 5000,13.0,39,138.3,34.5,13,49392
oz_acc1,930629486,3113,"Картриджи LC-3619XL для принтеров Brother MFC-J2330, MFC J27",Эксперимент1,8.0,24,138.3,34.5,13,49392
oz_acc1,864225280,0898,"Картриджи 655 для принтеров HP DeskJet Ink Advantage 4625, D",Эксперимент1,8.0,24,86.0,36.3,23,48877
oz_acc2,2681781521,6405T89LLP3W,Картридж DS TN-116/TN-118 (2шт.) для принтеров Konica Minolt,Все,11.0,33,139.0,40.8,16,46834
oz_acc2,2681781521,6405T89LLP3W,Картридж DS TN-116/TN-118 (2шт.) для принтеров Konica Minolt,10000-500000,21.0,49,139.0,40.8,16,46834
