sku,offer_id,name,campaign,bid_now,qty_180d,revenue_180d,qty_90d,ad_spend_july,ad_revenue_july,organic_pct,ceiling,margin_pct,bid_new,group
866443020,1572,"Картридж D8J07A для принтеров HP Officejet Color X555dn, Off",Эксперимент1,9.9,1,5235,1,0,0,,62.3,31.3,22,C. в июле не продавалась
866443017,1574,"Картридж D8J09A для принтеров HP Officejet Color X555dn, Off",от 2000 до 5000,14.3,1,5235,1,0,0,,177.4,31.3,43,C. в июле не продавалась
866443204,1573,"Картридж D8J08A для принтеров HP Officejet Color X555dn, Off",Эксперимент1,9.9,1,5235,1,9,0,,62.3,31.3,22,C. в июле не продавалась
4451926495,011210,Картридж для Brother DCP-8065DN,Эксперимент1,8.0,2,5187,2,51,0,100.0,96.7,32.6,24,B. продаёт сама
3855425704,6410,Картридж TK-5450C для принтеров Kyocera ECOSYS MA2600cfx гол,Эксперимент1,8.8,1,5185,1,29,0,,114.7,35.1,26,C. в июле не продавалась
4489622246,12856,Картридж для Brother DCP-L5500dn,Эксперимент1,8.8,2,5180,2,0,0,,87.4,32.2,26,C. в июле не продавалась
4493527052,23171,Картридж для Canon i-SENSYS LBP-351,Эксперимент1,8.0,1,5177,1,0,0,100.0,64.1,28.6,22,B. продаёт сама
1155650091,2640,"Картридж TN-324M для принтеров Konica Minolta и Bizhub C258,",Эксперимент1,9.9,1,5158,1,3,0,,67.2,32.8,24,C. в июле не продавалась
1153812258,3215,"Картридж TN-421Y для принтеров Brother DCP-L8410CDW, HL-L826",Эксперимент1,8.0,2,5153,1,7,0,100.0,85.6,33.4,24,B. продаёт сама
930615629,0277,"Картридж MLT-D103L для принтеров Samsung ML2950, ML2950NDR, ",Вне РК — спрос без рекламы (08.08),15.0,2,5147,1,0,0,,54.9,34.0,19,C. в июле не продавалась
4515728038,36741,Картридж для Ricoh Aficio MP501,Эксперимент1,8.8,1,5145,1,0,0,,59.2,31.6,21,C. в июле не продавалась
4543094164,66391,Фотобарабан + картридж для Brother DCP-L2550DW,Эксперимент1,8.8,1,5131,1,17,5131,0.0,57.3,26.8,20,A. реклама тянет
653392045,0682,"Картридж 1230D для принтеров Ricoh Aficio MP2000, 2015, 2016",Эксперимент1,10.0,3,5122,2,0,0,100.0,39.1,29.1,14,B. продаёт сама
653392045,0682,"Картридж 1230D для принтеров Ricoh Aficio MP2000, 2015, 2016",от 1000-2000,11.0,3,5122,2,0,0,100.0,39.1,29.1,14,B. продаёт сама
1744145189,5735,"Картридж BPGT20MA для принтеров Sharp и C-CUBE-BP10Р 20EU, B",Эксперимент1,8.0,1,5073,1,0,0,100.0,88.4,32.0,24,B. продаёт сама
4451978146,02025,Картридж для HP DeskJet 2050A,Эксперимент1,8.8,1,5067,1,41,0,,69.2,34.1,24,C. в июле не продавалась
4451978109,02024,Картридж для HP DeskJet 2050 - J510a,от 2000 до 5000,13.2,1,5064,1,71,5064,0.0,63.7,31.8,22,A. реклама тянет
4451978109,02024,Картридж для HP DeskJet 2050 - J510a,Эксперимент1,8.8,1,5064,1,24,0,0.0,63.7,31.8,22,A. реклама тянет
874374129,4313,"Картридж CF230XL для принтеров HP LJ Pro MFP M227fdn, LJ Pro",Эксперимент1,9.0,2,5055,1,93,0,100.0,68.2,32.1,24,B. продаёт сама
4451984487,020238,Картридж для HP DeskJet 3059A,от 2000 до 5000,13.2,1,5046,1,0,0,,62.0,31.1,22,C. в июле не продавалась
1665177812,5550,Картридж T09 для принтеров Canon и i-SENSYS X C1127 черный,Эксперимент1,8.0,1,5045,1,0,0,100.0,121.0,29.2,24,B. продаёт сама
1665177812,5550,Картридж T09 для принтеров Canon и i-SENSYS X C1127 черный,от 2000 до 5000,12.0,1,5045,1,0,0,100.0,121.0,29.2,36,B. продаёт сама
930609264,0392,"Картридж Q3960A для принтеров HP и Color LaserJet 2550L, LJ ",от 2000 до 5000,12.0,1,5009,1,0,0,100.0,67.5,33.4,24,B. продаёт сама
930609264,0392,"Картридж Q3960A для принтеров HP и Color LaserJet 2550L, LJ ",Эксперимент1,8.0,1,5009,1,17,0,100.0,67.5,33.4,24,B. продаёт сама
930617062,0783,"Картридж CF350A для принтеров HP и Color LJ Pro M176n, LJ Pr",от 1000-2000,13.2,3,4965,2,11,0,,50.1,31.2,18,C. в июле не продавалась
866442915,1434,"Картридж T1810E для принтеров Toshiba e-Studio 181, e Studio",Эксперимент1,8.8,1,4959,1,30,4959,0.0,60.0,28.6,21,A. реклама тянет
1547263785,4574,"Картридж LK5TBN для принтеров Epson LabelWorks 1000P, LW 400",Эксперимент1,8.8,2,4928,1,19,0,,69.8,33.4,24,C. в июле не продавалась
2999154722,0901,"Картридж LC-1240BK для принтеров Brother DCP-J525W, DCP J725",Пустые РК,11.0,6,4881,1,12,1468,0.0,59.6,33.2,21,A. реклама тянет
873313634,3382,"Картридж TNP-46 для принтеров Konica Minolta Bizhub 4050, Bi",Эксперимент1,8.8,1,4842,1,7,0,,173.1,29.5,26,C. в июле не продавалась
652454506,0205,"Картридж CE285X для принтеров HP LaserJet Pro M1132, LJ Pro ",Эксперимент1,9.9,2,4838,1,20,2553,0.0,68.1,31.0,24,A. реклама тянет
930630401,2639,"Картридж TN-324C для принтеров Konica Minolta и Bizhub C258,",от 2000 до 5000,12.0,1,4836,1,0,0,100.0,62.8,31.0,22,B. продаёт сама
1268493081,4834,"Картридж 3ED67A для принтеров HP DesignJet Studio, DJ Studio",Вне РК — спрос без рекламы (08.08),15.0,1,4784,1,0,0,,64.7,34.0,23,C. в июле не продавалась
1261510003,4835,"Картридж 3ED68A для принтеров HP и DesignJet Studio, DJ Stud",Эксперимент1,8.8,1,4784,1,25,0,,64.7,34.0,23,C. в июле не продавалась
930613951,0575,"Картридж TN-135BK для принтеров Brother и DCP-9040CN, DCP 90",Эксперимент1,8.0,1,4783,1,0,0,100.0,116.3,30.4,24,B. продаёт сама
930613951,0575,"Картридж TN-135BK для принтеров Brother и DCP-9040CN, DCP 90",от 2000 до 5000,12.0,1,4783,1,0,0,100.0,116.3,30.4,36,B. продаёт сама
4450878845,00184,Картридж для Canon FC-228,Эксперимент1,8.8,1,4755,1,35,0,,63.9,30.5,22,C. в июле не продавалась
873320575,3746,"Картридж 408185 для принтеров Ricoh Aficio SPC360, SPC361 го",от 2000 до 5000,13.2,1,4749,1,14,4749,0.0,115.9,30.4,40,A. реклама тянет
4450874067,001820,Картридж для Canon FC-330,Вне РК — спрос без рекламы (08.08),15.0,1,4733,1,0,0,,76.7,30.5,27,C. в июле не продавалась
4450871107,001818,Картридж для Canon FC-226,от 2000 до 5000,13.2,1,4718,1,79,0,,69.1,32.6,24,C. в июле не продавалась
4489625603,13231,Картридж для Panasonic KX-MB2110,Эксперимент1,8.8,2,4696,2,15,0,,82.5,32.4,26,C. в июле не продавалась
2129690208,6117,Фотобарабан + картридж TL-5126X+DL-5126 для принтеров BM5106,от 2000 до 5000,12.0,1,4686,1,39,0,100.0,56.2,31.0,20,B. продаёт сама
4481053375,10425,Картридж для Samsung Xpress M2022,Эксперимент1,8.8,2,4684,2,0,0,,70.1,32.5,25,C. в июле не продавалась
3279797462,0342,"Картриджи 920XL для принтеров HP OfficeJet 6000, OfficeJet 6",Эксперимент1,8.8,2,4669,2,72,0,,90.4,33.4,26,C. в июле не продавалась
4504655602,26382,Картридж для Konica Minolta Bizhub C308,от 2000 до 5000,13.2,1,4624,1,12,0,0.0,52.4,27.8,18,A. реклама тянет
4504655602,26382,Картридж для Konica Minolta Bizhub C308,Эксперимент1,8.8,1,4624,1,34,4624,0.0,52.4,27.8,18,A. реклама тянет
930621980,1237,"Картриджи LC985 для принтеров Brother DCP-J125, DCP J140W, M",Эксперимент1,8.0,2,4617,1,7,0,100.0,58.0,31.5,20,B. продаёт сама
1153219507,0676,Картридж 106R01446 для принтеров Xerox Phaser 7500 черный,от 2000 до 5000,13.2,1,4616,1,0,0,,66.3,30.1,23,C. в июле не продавалась
1153219507,0676,Картридж 106R01446 для принтеров Xerox Phaser 7500 черный,Эксперимент1,8.8,1,4616,1,0,0,,66.3,30.1,23,C. в июле не продавалась
873319852,3891,"Картридж LC-3239XLBK для принтеров Brother HL-J6000DW, MFC-J",Эксперимент1,9.9,1,4585,1,0,0,,112.1,31.2,30,C. в июле не продавалась
873319852,3891,"Картридж LC-3239XLBK для принтеров Brother HL-J6000DW, MFC-J",от 2000 до 5000,14.3,1,4585,1,0,0,,112.1,31.2,39,C. в июле не продавалась
4493577865,21931,Фотобарабан для HP LaserJet Pro M129,от 1000-2000,12.0,2,4582,2,30,0,100.0,62.6,31.5,22,B. продаёт сама
4493577865,21931,Фотобарабан для HP LaserJet Pro M129,Эксперимент1,8.0,2,4582,2,44,0,100.0,62.6,31.5,22,B. продаёт сама
652576702,0128,Картридж BCI-24 для принтеров Canon Pixma iP1500 MultiPASS C,от 0 до 1000,10.0,6,4582,2,0,0,100.0,35.6,34.6,12,B. продаёт сама
873320207,3806,"Картридж W2120X для принтеров HP Color LJ M554 dn, LJ M555 d",от 2000 до 5000,13.2,1,4567,1,0,0,,134.7,30.0,40,C. в июле не продавалась
873320207,3806,"Картридж W2120X для принтеров HP Color LJ M554 dn, LJ M555 d",Эксперимент1,8.8,1,4567,1,8,0,,47.3,30.0,17,C. в июле не продавалась
930622275,1239,"Картридж PFI-102C для принтеров Canon iPF 650, iPF500 голубо",Эксперимент1,8.8,1,4536,1,0,0,,50.2,30.1,18,C. в июле не продавалась
653449252,2138,"Картридж TK-5240Y для принтеров Kyocera Ecosys M5526cdn, P50",Эксперимент1,9.9,2,4525,1,7,0,,66.5,30.7,23,C. в июле не продавалась
4451927942,01191,Картридж для Kyocera FS-1028MFP,от 1000-2000,13.2,2,4450,3,53,4450,30.0,52.5,30.1,18,A. реклама тянет
4451927942,01191,Картридж для Kyocera FS-1028MFP,Эксперимент1,8.8,2,4450,3,12,0,30.0,52.5,30.1,18,A. реклама тянет
904484070,3908,"Картридж W2070A для принтеров HP Color Laser 150a, HP Color ",от 2000 до 5000,15.4,2,4423,1,15,0,,77.6,32.0,27,C. в июле не продавалась
904484070,3908,"Картридж W2070A для принтеров HP Color Laser 150a, HP Color ",Эксперимент1,8.8,2,4423,1,7,0,,77.6,32.0,26,C. в июле не продавалась
651928956,0192,"Картридж 121XL для принтеров HP NVY 110 e-All-in-One, DeskJe",от 2000 до 5000,13.2,1,4393,1,36,0,,149.2,30.5,40,C. в июле не продавалась
4451995118,02792,Картридж для Samsung SCX-4833FD,Вне РК — спрос без рекламы (08.08),15.0,1,4364,1,0,0,100.0,69.1,36.6,24,B. продаёт сама
653457466,1298,"Картридж TK-5140 для принтеров Kyocera и ECOSYS M6030cdn, M6",Эксперимент1,9.9,1,4329,1,27,0,,36.2,32.0,13,C. в июле не продавалась
4450894367,00252,Картридж для HP LaserJet M3035 MFP,от 2000 до 5000,13.2,1,4305,1,13,4305,0.0,44.1,25.4,15,A. реклама тянет
4527394791,55271,Картридж для HP LaserJet Pro 3003dw,Эксперимент1,8.8,1,4299,1,4,0,,64.6,30.3,23,C. в июле не продавалась
4527394791,55271,Картридж для HP LaserJet Pro 3003dw,от 2000 до 5000,13.2,1,4299,1,15,0,,184.0,30.3,40,C. в июле не продавалась
3199474078,5584,"Фотобарабан X-15000 для принтеров Huawei PixLab B5, PixLab X",Вне РК — спрос без рекламы (08.08),15.0,1,4292,1,0,0,,126.0,30.3,44,C. в июле не продавалась
870873014,2765,"Картридж TK8345K XL для принтеров Kyocera TASKalfa 2552ci, T",от 2000 до 5000,13.2,1,4291,1,114,4291,0.0,114.5,29.8,40,A. реклама тянет
4451926294,01091,Картридж для Samsung SCX-4500,от 2000 до 5000,13.2,1,4289,1,106,0,,83.2,33.1,29,C. в июле не продавалась
4451926294,01091,Картридж для Samsung SCX-4500,Эксперимент1,8.8,1,4289,1,0,0,,83.2,33.1,26,C. в июле не продавалась
653039783,0852,"Фотобарабан DR-2335 DU для принтеров Brother DCP-L2500, DCP ",Эксперимент1,8.8,2,4281,2,18,2268,0.0,69.3,32.1,24,A. реклама тянет
4480825919,08514,Картридж для Brother HL-L2365DWR,Эксперимент1,8.8,2,4231,2,18,0,0.0,58.2,33.5,20,A. реклама тянет
4480825919,08514,Картридж для Brother HL-L2365DWR,от 1000-2000,13.2,2,4231,2,48,4231,0.0,58.2,33.5,20,A. реклама тянет
4463790069,05613,Картридж для Kyocera FS-6525MFP,от 2000 до 5000,13.2,1,4225,1,1,0,0.0,114.5,34.0,40,A. реклама тянет
4463790069,05613,Картридж для Kyocera FS-6525MFP,Эксперимент1,8.8,1,4225,1,3,4225,0.0,114.5,34.0,26,A. реклама тянет
653382718,3351,"Картридж SP-230H для принтеров Ricoh Aficio SP 230SFNw, SP 2",от 1000-2000,13.2,2,4207,1,7,0,,77.5,33.8,27,C. в июле не продавалась
866442920,1415,"Картридж TK-8305Y для принтеров Kyocera TASKalfa 3050i, TASK",от 2000 до 5000,14.3,1,4205,1,0,0,,60.8,29.9,21,C. в июле не продавалась
4527407669,54391,Картридж для Brother MFC-J3540DW,от 2000 до 5000,13.2,1,4195,1,26,0,,134.7,32.3,40,C. в июле не продавалась
904483519,3747,"Картридж 408186 для принтеров Ricoh Aficio SPC360, SPC361 пу",Эксперимент1,8.8,1,4184,1,0,0,,115.9,30.4,26,C. в июле не продавалась
652454521,3899,"Картридж №912XL C для принтеров HP OfficeJet 8012, OfficeJet",Эксперимент1,8.8,2,4176,2,26,0,,54.5,30.8,19,C. в июле не продавалась
930641745,0810,Картридж CE412A для принтеров HP Color LaserJet Pro 300 M351,Эксперимент1,8.0,1,4162,1,0,0,100.0,101.4,31.5,24,B. продаёт сама
930613391,0809,Картридж CE411A для принтеров HP Color LaserJet Pro 300 M351,Эксперимент1,8.0,1,4162,1,0,0,100.0,105.7,33.0,24,B. продаёт сама
930641177,0753,Картридж CE390A для принтеров HP LaserJet M4555 черный,от 2000 до 5000,13.2,1,4158,1,8,4158,0.0,132.8,28.4,40,A. реклама тянет
2205687545,0932,Картриджи T2621XL-T2634XL для принтеров Epson Expression XP-,Эксперимент1,8.8,2,4139,1,171,0,,74.9,33.3,26,C. в июле не продавалась
4489630378,14303,Картридж для Ricoh Aficio SP311SFN,Эксперимент1,8.0,1,4131,1,0,0,100.0,74.5,28.3,24,B. продаёт сама
4489630378,14303,Картридж для Ricoh Aficio SP311SFN,от 2000 до 5000,12.0,1,4131,1,12,0,100.0,74.5,28.3,26,B. продаёт сама
873313016,3423,"Картридж MLT-D103S для принтеров Samsung ML-2950, ML 2955, S",от 2000 до 5000,13.2,1,4128,1,16,4128,0.0,115.6,31.3,40,A. реклама тянет
2929457423,6743,Фотобарабан + картридж DL-425 DU+TL-425U для принтеров M7105,Пустые РК,13.2,1,4125,1,22,0,,102.0,26.4,36,C. в июле не продавалась
873314252,3628,"Картридж CF279X для принтеров HP LaserJet Pro M12, LJ Pro M2",Эксперимент1,9.0,2,4108,1,17,0,100.0,73.2,35.5,26,B. продаёт сама
873314252,3628,"Картридж CF279X для принтеров HP LaserJet Pro M12, LJ Pro M2",от 1000-2000,12.0,2,4108,1,0,0,100.0,73.2,35.5,26,B. продаёт сама
4507522657,31991,Картридж для Ricoh Aficio SP-3710SF,от 2000 до 5000,13.2,1,4068,1,0,0,0.0,112.6,29.8,39,A. реклама тянет
4507522657,31991,Картридж для Ricoh Aficio SP-3710SF,Эксперимент1,8.8,1,4068,1,20,4068,0.0,112.6,29.8,26,A. реклама тянет
4527379778,44816,Картридж для CM1100ADW,от 2000 до 5000,13.2,1,4037,1,23,4037,0.0,112.1,30.8,39,A. реклама тянет
4527379778,44816,Картридж для CM1100ADW,Эксперимент1,8.8,1,4037,1,0,0,0.0,112.1,30.8,26,A. реклама тянет
652454599,0825,"Картридж CF283A для принтеров HP LaserJet Pro M125, LJ Pro M",Эксперимент1,8.0,2,4009,1,9,0,100.0,65.4,32.6,23,B. продаёт сама
4518320010,42645,Картридж для Xerox AltaLink C8055,Эксперимент1,8.8,1,3963,1,7,0,,95.4,33.0,26,C. в июле не продавалась
652454549,0740,"Картридж Q6000A для принтеров HP Color LaserJet 1600, LJ 260",Эксперимент1,8.8,1,3944,1,17,3944,0.0,70.6,29.2,25,A. реклама тянет
863389273,0109,"Картридж ML-1630 для принтеров Samsung SCX-4500, SCX-4501, M",от 2000 до 5000,13.2,1,3933,1,33,0,,83.2,33.1,29,C. в июле не продавалась
652457973,3225,"Картридж W2031X для принтеров HP Color LaserJet M454dn, LJ P",Эксперимент1,9.9,1,3913,1,0,0,,101.6,30.9,30,C. в июле не продавалась
4451922817,00872,Картридж для HP LaserJet Pro M1217,Эксперимент1,8.8,2,3902,2,7,0,,55.4,30.2,19,C. в июле не продавалась
4444699662,00024,Картридж для HP LaserJet 1018,от 1000-2000,13.2,2,3888,2,11,0,,71.6,34.0,25,C. в июле не продавалась
4444699662,00024,Картридж для HP LaserJet 1018,Эксперимент1,8.8,2,3888,2,4,0,,71.6,34.0,25,C. в июле не продавалась
904483534,3854,"Чернила №101 для принтеров Epson L 4160, L-4167, L 6170, L 6",Эксперимент1,9.9,2,3880,2,6,0,,61.6,32.8,22,C. в июле не продавалась
4480824597,08621,Картридж для Kyocera TASKalfa 300i,от 2000 до 5000,12.0,1,3871,1,0,0,100.0,107.2,30.2,36,B. продаёт сама
4480824597,08621,Картридж для Kyocera TASKalfa 300i,Эксперимент1,8.0,1,3871,1,0,0,100.0,107.2,30.2,24,B. продаёт сама
652456550,2193,"Фотобарабан CF219A для принтеров HP LaserJet Pro M101, LJ Pr",Эксперимент1,8.8,2,3838,1,17,0,,57.0,31.1,20,C. в июле не продавалась
4527389129,528711,Картридж для Deli M2500DW,Эксперимент1,8.8,1,3838,1,0,0,0.0,124.3,32.9,26,A. реклама тянет
4527389129,528711,Картридж для Deli M2500DW,от 2000 до 5000,13.2,1,3838,1,1,3838,0.0,124.3,32.9,40,A. реклама тянет
1692351812,5286,"Картридж T1 для принтеров Deli и M2500DW, P2500DW черный",от 2000 до 5000,13.2,1,3831,1,92,3831,0.0,117.6,30.8,40,A. реклама тянет
4527404209,56311,Тонер-картридж для Kyocera ECOSYS MA2100cfx,Эксперимент1,8.8,1,3826,1,26,0,0.0,69.5,35.8,24,A. реклама тянет
4527404209,56311,Тонер-картридж для Kyocera ECOSYS MA2100cfx,от 1000-2000,13.2,1,3826,1,8,1979,0.0,69.5,35.8,24,A. реклама тянет
4489623389,13122,Картридж для Lexmark MX310dn,Эксперимент1,8.8,1,3825,1,17,0,,97.7,30.2,26,C. в июле не продавалась
4489623389,13122,Картридж для Lexmark MX310dn,от 2000 до 5000,13.2,1,3825,1,0,0,,97.7,30.2,34,C. в июле не продавалась
653324821,0265,"Картридж CLT-K409S для принтеров Samsung CLP-310, CLP 315, C",Эксперимент1,8.0,1,3806,1,8,0,100.0,108.5,34.6,24,B. продаёт сама
904483849,4483,Картридж CTL-1100XM пурпурный,Эксперимент1,8.8,1,3770,1,1,3586,0.0,121.1,32.9,26,A. реклама тянет
874376449,4391,"Картриджи №711 х 3 шт для принтеров HP DesignJet T120, DJ-T1",от 2000 до 5000,13.2,1,3762,1,0,0,,61.6,33.0,22,C. в июле не продавалась
652456628,0002,"Картридж Q2612A для принтеров HP LaserJet 1022, LaserJet 102",от 1000-2000,13.2,2,3758,1,0,0,,65.3,31.4,23,C. в июле не продавалась
652456628,0002,"Картридж Q2612A для принтеров HP LaserJet 1022, LaserJet 102",Эксперимент1,9.9,2,3758,1,12,0,,65.3,31.4,23,C. в июле не продавалась
1139101724,5036,"Картридж 82 Y для принтеров HP DesignJet 500, DJ 510, DJ 800",от 2000 до 5000,13.2,1,3709,1,0,0,,119.2,32.8,40,C. в июле не продавалась
1139101709,5035,"Картридж 82 M для принтеров HP DesignJet 500, DJ 510, DJ 800",от 2000 до 5000,13.2,1,3709,1,0,0,,119.2,32.8,40,C. в июле не продавалась
4507507679,29784,Картридж для Ricoh Aficio SP210,от 2000 до 5000,13.2,1,3709,1,2,0,,123.3,33.3,40,C. в июле не продавалась
4507507679,29784,Картридж для Ricoh Aficio SP210,Эксперимент1,8.8,1,3709,1,16,0,,123.3,33.3,26,C. в июле не продавалась
1139101666,5034,"Картридж CH566A для принтеров HP и DesignJet 500, DJ 510, DJ",Эксперимент1,8.8,1,3709,1,35,0,,105.8,31.6,26,C. в июле не продавалась
652459847,1276,"Картридж CF283X для принтеров HP LaserJet Pro M201, LJ Pro M",от 1000-2000,13.2,2,3708,1,11,0,,56.8,31.1,20,C. в июле не продавалась
4515703538,34413,Картридж для Epson WorkForce Pro M5799,от 2000 до 5000,13.2,1,3698,1,1,0,,125.8,35.4,40,C. в июле не продавалась
4489623899,13171,Картридж для OKI MB491dn B431dn,Эксперимент1,8.8,1,3698,1,31,0,,106.9,31.8,26,C. в июле не продавалась
4515703538,34413,Картридж для Epson WorkForce Pro M5799,Эксперимент1,8.8,1,3698,1,20,0,,125.8,35.4,26,C. в июле не продавалась
4463323479,04355,Картридж для Canon iR-3225Ne,Эксперимент1,8.0,1,3698,1,8,0,100.0,43.4,29.1,15,B. продаёт сама
4489623899,13171,Картридж для OKI MB491dn B431dn,от 2000 до 5000,13.2,1,3698,1,26,0,,106.9,31.8,37,C. в июле не продавалась
4463323479,04355,Картридж для Canon iR-3225Ne,от 2000 до 5000,12.0,1,3698,1,12,0,100.0,123.6,29.1,36,B. продаёт сама
930641838,1073,"Картридж 006R01160 для принтеров Xerox WorkCentre 5330, WC 5",от 2000 до 5000,13.2,1,3679,1,0,0,,118.0,30.6,40,C. в июле не продавалась
870872436,2363,"Картридж CF413X для принтеров HP LJ Color Pro M377dw, M452dn",от 2000 до 5000,14.3,1,3648,1,0,0,,122.1,31.1,43,C. в июле не продавалась
870872445,2362,"Картридж CF412X для принтеров HP LJ Color Pro M377dw, M452dn",Эксперимент1,9.9,1,3648,1,0,0,,114.7,30.5,30,C. в июле не продавалась
870872418,2361,"Картридж CF411X для принтеров HP LJ Color Pro M377dw, M452dn",Эксперимент1,11.0,1,3648,1,0,0,,39.2,30.2,14,C. в июле не продавалась
4504237691,24101,Картридж для Kyocera Ecosys M4125idn,Эксперимент1,8.8,1,3643,1,0,0,0.0,55.5,29.6,19,A. реклама тянет
4504237691,24101,Картридж для Kyocera Ecosys M4125idn,от 2000 до 5000,13.2,1,3643,1,9,3643,0.0,55.5,29.6,19,A. реклама тянет
1719284167,5722,"Картридж 006R04369 для принтеров Xerox C310, C315 голубой",от 2000 до 5000,14.3,1,3628,1,0,0,,108.8,32.4,38,C. в июле не продавалась
4515704247,34481,Картридж для Canon i-SENSYS LBP-223 dw,от 2000 до 5000,13.2,1,3624,1,46,3624,0.0,97.7,29.5,34,A. реклама тянет
4515704247,34481,Картридж для Canon i-SENSYS LBP-223 dw,Эксперимент1,8.8,1,3624,1,20,0,0.0,97.7,29.5,26,A. реклама тянет
1897483933,5877,"Картридж TN-2590XL для принтеров Brother DCP-L2600D, DCP L26",Эксперимент1,8.8,1,3618,1,20,3618,0.0,81.1,34.5,26,A. реклама тянет
4527402470,54462,Картридж для Kyocera ECOSYS MA5500ifx,от 2000 до 5000,13.2,1,3616,1,0,0,,117.5,31.2,40,C. в июле не продавалась
4527402470,54462,Картридж для Kyocera ECOSYS MA5500ifx,Эксперимент1,8.8,1,3616,1,0,0,,117.5,31.2,26,C. в июле не продавалась
3557210632,6806,"Картридж W1510A для принтеров HP LaserJet Pro 4003dn, LJ Pro",Эксперимент1,8.8,1,3578,1,2,3578,0.0,93.5,30.2,26,A. реклама тянет
864225492,1036,"Картридж SP3400 для принтеров Ricoh и 3410DN, SP 3500, SP 35",Эксперимент1,8.0,1,3570,1,0,0,100.0,115.2,31.9,24,B. продаёт сама
864225492,1036,"Картридж SP3400 для принтеров Ricoh и 3410DN, SP 3500, SP 35",от 2000 до 5000,12.0,1,3570,1,0,0,100.0,115.2,31.9,36,B. продаёт сама
4451975138,020031,Картридж для HP DeskJet F2187,Эксперимент1,8.8,1,3550,1,16,0,,43.5,32.6,15,C. в июле не продавалась
4527379539,45427,Картридж для HP Laser 135W MFP,Эксперимент1,8.8,1,3490,1,21,3490,0.0,101.5,35.0,26,A. реклама тянет
3557210640,6818,"Картридж W1331X для принтеров HP Laser 408 dn, Laser 432 fdn",от 2000 до 5000,13.2,1,3472,1,0,3472,0.0,98.4,29.0,34,A. реклама тянет
3557210640,6818,"Картридж W1331X для принтеров HP Laser 408 dn, Laser 432 fdn",Эксперимент1,8.8,1,3472,1,8,0,0.0,98.4,29.0,26,A. реклама тянет
4480824898,08718,Картридж для Kyocera EcoSys M6026cidn,от 2000 до 5000,13.2,1,3450,1,0,0,,113.7,29.6,40,C. в июле не продавалась
4480824898,08718,Картридж для Kyocera EcoSys M6026cidn,Эксперимент1,8.8,1,3450,1,1,0,,113.7,29.6,26,C. в июле не продавалась
870872716,2725,"Картридж 46508736 для принтеров OKI и C332dn, MC363dn черный",от 2000 до 5000,12.0,1,3437,1,0,0,100.0,102.7,30.1,36,B. продаёт сама
870872716,2725,"Картридж 46508736 для принтеров OKI и C332dn, MC363dn черный",Эксперимент1,8.0,1,3437,1,0,0,100.0,102.7,30.1,24,B. продаёт сама
4490448034,18354,Картридж для Ricoh Aficio SP3510SF,Эксперимент1,8.8,1,3434,1,62,0,,125.6,34.0,26,C. в июле не продавалась
930624079,2408,"Картридж TK-5280Y для принтеров Kyocera Ecosys M6235cidn, M6",Эксперимент1,8.0,1,3423,1,0,0,100.0,117.0,29.7,24,B. продаёт сама
930613023,0079,"Картриджи T0801-T0806 для принтеров Epson Stylus Photo P50, ",Вне РК — спрос без рекламы (08.08),15.0,1,3394,1,0,0,,53.6,32.4,19,C. в июле не продавалась
4451991310,02518,Картридж для Brother MFC-8880DN,Эксперимент1,8.8,1,3389,1,14,3389,0.0,83.2,33.0,26,A. реклама тянет
1146702506,5221,Картридж TL-5126H для принтеров BM5106ADN черный,от 2000 до 5000,12.0,1,3379,1,12,0,100.0,72.2,32.3,25,B. продаёт сама
4504058296,23555,Картридж для Canon i-SENSYS MF426dw,Эксперимент1,8.8,1,3369,1,0,0,,103.0,30.7,26,C. в июле не продавалась
651909807,0240,"Картридж TK-170 для принтеров Kyocera FS-1370DN, P2135D, FS-",Эксперимент1,8.8,2,3368,2,21,0,,62.0,31.1,22,C. в июле не продавалась
3557210879,6790,"Картридж 067H для принтеров Canon i-SENSYS LBP631CW, LBP633,",от 2000 до 5000,12.0,1,3352,1,13,0,100.0,108.7,34.6,36,B. продаёт сама
4504237065,24003,Тонер-картридж для Kyocera EcoSys M6630cidn,Эксперимент1,8.8,1,3293,1,8,0,0.0,124.2,36.3,26,A. реклама тянет
4504237065,24003,Тонер-картридж для Kyocera EcoSys M6630cidn,от 2000 до 5000,13.2,1,3293,1,78,6597,0.0,124.2,36.3,40,A. реклама тянет
5322477276,5309X2,Комплект тонера TN-420H (2 шт.) на 6000 страниц для принтеро,Бандлы x2/x6 — старт (08.08),15.0,1,3276,1,0,0,,56.9,39.7,20,C. в июле не продавалась
4451989984,02517,Картридж для Brother MFC-8370DN,Эксперимент1,8.8,1,3250,1,21,3250,0.0,82.1,32.6,26,A. реклама тянет
4527395045,55215,Картридж для Canon i-SENSYS MF275dw,Эксперимент1,8.8,1,3203,2,0,0,0.0,99.9,32.9,26,A. реклама тянет
4527395045,55215,Картридж для Canon i-SENSYS MF275dw,от 2000 до 5000,13.2,1,3203,2,1,3203,0.0,99.9,32.9,35,A. реклама тянет
4527390470,53419,Картридж для Samsung SCX-4321,Эксперимент1,8.8,1,3191,1,0,0,0.0,103.9,32.0,26,A. реклама тянет
4527390470,53419,Картридж для Samsung SCX-4321,от 2000 до 5000,13.2,1,3191,1,53,3191,0.0,103.9,32.0,36,A. реклама тянет
