external_code;наш_Д;наш_Ш;наш_В;внеш_Д;внеш_Ш;внеш_В;расхождение_по_сторонам;наш_объём_л;внеш_объём_л;разница_объёма_л;число_источников;группа;карточек_wb_acc1;src_file;src_locator;src_sha256
3757;15.0;10.0;10.0;13.0;5.2;5.2;2.0 / 4.8 / 4.8;1.5;0.352;1.148;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r158;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3758;15.0;10.0;10.0;13.0;5.2;5.2;2.0 / 4.8 / 4.8;1.5;0.352;1.148;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r159;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3759;15.0;15.0;15.0;18.5;14.0;6.0;-3.5 / 1.0 / 9.0;3.375;1.554;1.821;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3377;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3760;37.0;15.0;12.0;30.0;15.0;15.0;7.0 / 0.0 / -3.0;6.66;6.75;-0.09;2;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r456;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3762;37.0;15.0;12.0;35.7;17.4;12.2;1.3 / -2.4 / -0.2;6.66;7.578;-0.918;2;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r457;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3763;37.0;15.0;12.0;39.0;29.0;19.0;-2.0 / -14.0 / -7.0;6.66;21.489;-14.829;1;В;7;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1947;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3764;37.0;15.0;12.0;37.0;28.0;18.0;0.0 / -13.0 / -6.0;6.66;18.648;-11.988;1;В;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r93;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3766;37.0;15.0;12.0;32.0;16.5;10.0;5.0 / -1.5 / 2.0;6.66;5.28;1.38;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r931;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3767;37.0;15.0;12.0;32.0;16.5;10.0;5.0 / -1.5 / 2.0;6.66;5.28;1.38;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r929;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3768;37.0;15.0;12.0;32.0;16.5;10.0;5.0 / -1.5 / 2.0;6.66;5.28;1.38;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r925;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3769;37.0;15.0;12.0;32.0;16.5;10.0;5.0 / -1.5 / 2.0;6.66;5.28;1.38;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r927;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3770;37.0;37.0;15.0;32.0;17.5;17.0;5.0 / 19.5 / -2.0;20.535;9.52;11.015;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3123;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3779;37.0;15.0;12.0;30.0;13.5;9.0;7.0 / 1.5 / 3.0;6.66;3.645;3.015;2;Б;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1906;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3781;37.0;15.0;12.0;30.7;9.1;8.9;6.3 / 5.9 / 3.1;6.66;2.486;4.174;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1209;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3787;37.0;15.0;12.0;37.0;9.0;9.0;0.0 / 6.0 / 3.0;6.66;2.997;3.663;1;Б;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3616;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3788;37.0;20.0;15.0;34.2;19.5;13.0;2.8 / 0.5 / 2.0;11.1;8.67;2.43;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3142;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3789;37.0;20.0;15.0;33.0;22.5;13.0;4.0 / -2.5 / 2.0;11.1;9.652;1.448;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1216;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3790;37.0;20.0;15.0;50.0;24.0;13.5;-13.0 / -4.0 / 1.5;11.1;16.2;-5.1;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3144;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3791;15.0;10.0;10.0;16.5;12.5;5.5;-1.5 / -2.5 / 4.5;1.5;1.134;0.366;3;Б;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1646;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3792;15.0;10.0;10.0;16.5;12.5;3.0;-1.5 / -2.5 / 7.0;1.5;0.619;0.881;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1647;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3793;15.0;10.0;10.0;16.5;12.5;3.0;-1.5 / -2.5 / 7.0;1.5;0.619;0.881;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1648;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3794;15.0;10.0;10.0;16.5;12.5;3.0;-1.5 / -2.5 / 7.0;1.5;0.619;0.881;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1649;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3796;15.0;10.0;10.0;15.0;11.5;3.0;0.0 / -1.5 / 7.0;1.5;0.517;0.983;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1719;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3797;15.0;10.0;10.0;15.0;11.5;3.0;0.0 / -1.5 / 7.0;1.5;0.517;0.983;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1718;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3798;15.0;10.0;10.0;15.0;11.5;3.0;0.0 / -1.5 / 7.0;1.5;0.517;0.983;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1717;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3799;15.0;10.0;10.0;15.0;11.5;3.0;0.0 / -1.5 / 7.0;1.5;0.517;0.983;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1716;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3801;15.0;10.0;10.0;22.5;5.0;3.5;-7.5 / 5.0 / 6.5;1.5;0.394;1.106;3;Б;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r71;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3802;15.0;10.0;10.0;22.5;5.0;3.5;-7.5 / 5.0 / 6.5;1.5;0.394;1.106;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r72;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3803;15.0;10.0;10.0;22.5;5.0;3.5;-7.5 / 5.0 / 6.5;1.5;0.394;1.106;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r73;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3804;15.0;10.0;10.0;22.5;5.0;3.5;-7.5 / 5.0 / 6.5;1.5;0.394;1.106;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r74;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3806;37.0;15.0;12.0;36.0;18.5;12.0;1.0 / -3.5 / 0.0;6.66;7.992;-1.332;1;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1424;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3808;20.0;10.0;10.0;13.4;9.7;9.1;6.6 / 0.3 / 0.9;2.0;1.183;0.817;1;Б;7;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1300;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3809;20.0;10.0;10.0;14.9;10.3;8.9;5.1 / -0.3 / 1.1;2.0;1.366;0.634;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1301;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3810;20.0;10.0;10.0;14.8;10.0;9.1;5.2 / 0.0 / 0.9;2.0;1.347;0.653;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1303;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3811;20.0;10.0;10.0;14.9;10.0;9.1;5.1 / 0.0 / 0.9;2.0;1.356;0.644;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1302;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3813;37.0;15.0;12.0;36.0;18.5;12.0;1.0 / -3.5 / 0.0;6.66;7.992;-1.332;1;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1425;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3814;37.0;15.0;12.0;36.0;18.5;12.0;1.0 / -3.5 / 0.0;6.66;7.992;-1.332;1;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1427;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3815;37.0;15.0;12.0;36.0;18.5;12.0;1.0 / -3.5 / 0.0;6.66;7.992;-1.332;1;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1426;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3817;37.0;20.0;15.0;35.4;17.4;12.0;1.6 / 2.6 / 3.0;11.1;7.392;3.708;2;Б;5;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r474;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3839;37.0;15.0;12.0;35.2;16.5;12.2;1.8 / -1.5 / -0.2;6.66;7.086;-0.426;3;А;3;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3447;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3840;15.0;10.0;10.0;12.5;12.5;4.6;2.5 / -2.5 / 5.4;1.5;0.719;0.781;2;Б;5;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1412;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3845;15.0;10.0;10.0;15.0;4.8;4.8;0.0 / 5.2 / 5.2;1.5;0.346;1.154;2;Б;9;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r203;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3846;15.0;10.0;10.0;15.0;4.8;4.8;0.0 / 5.2 / 5.2;1.5;0.346;1.154;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r204;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3847;15.0;10.0;10.0;15.0;4.8;4.8;0.0 / 5.2 / 5.2;1.5;0.346;1.154;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r205;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3848;15.0;10.0;10.0;15.0;4.8;4.8;0.0 / 5.2 / 5.2;1.5;0.346;1.154;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r206;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3849;15.0;15.0;10.0;20.0;13.0;5.0;-5.0 / 2.0 / 5.0;2.25;1.3;0.95;1;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1744;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3850;15.0;10.0;10.0;15.0;6.0;6.0;0.0 / 4.0 / 4.0;1.5;0.54;0.96;3;Б;8;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r208;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3851;15.0;10.0;10.0;15.0;4.8;4.8;0.0 / 5.2 / 5.2;1.5;0.346;1.154;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r302;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3852;15.0;10.0;10.0;15.0;4.8;4.8;0.0 / 5.2 / 5.2;1.5;0.346;1.154;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r210;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3853;15.0;10.0;10.0;15.0;4.8;4.8;0.0 / 5.2 / 5.2;1.5;0.346;1.154;3;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Струйная Sakura!r211;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3856;37.0;15.0;12.0;35.0;25.0;13.0;2.0 / -10.0 / -1.0;6.66;11.375;-4.715;2;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r618;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3857;37.0;15.0;12.0;30.6;11.5;10.2;6.4 / 3.5 / 1.8;6.66;3.589;3.071;1;Б;4;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1131;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3858;37.0;15.0;12.0;30.8;11.5;10.1;6.2 / 3.5 / 1.9;6.66;3.577;3.083;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1130;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3859;37.0;15.0;12.0;30.7;11.7;10.0;6.3 / 3.3 / 2.0;6.66;3.592;3.068;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1129;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3860;37.0;15.0;12.0;31.0;11.8;10.2;6.0 / 3.2 / 1.8;6.66;3.731;2.929;1;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r1128;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3862;37.0;15.0;12.0;42.5;7.5;7.5;-5.5 / 7.5 / 4.5;6.66;2.391;4.269;2;Б;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1338;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3863;37.0;15.0;12.0;42.5;7.5;7.5;-5.5 / 7.5 / 4.5;6.66;2.391;4.269;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1339;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3864;37.0;15.0;12.0;42.5;7.5;7.5;-5.5 / 7.5 / 4.5;6.66;2.391;4.269;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1340;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3865;37.0;15.0;12.0;42.5;7.5;7.5;-5.5 / 7.5 / 4.5;6.66;2.391;4.269;2;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1341;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3881;15.0;10.0;8.0;42.0;13.0;4.0;-27.0 / -3.0 / 4.0;1.2;2.184;-0.984;2;В;3;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1505;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3882;15.0;10.0;8.0;27.0;13.0;4.0;-12.0 / -3.0 / 4.0;1.2;1.404;-0.204;2;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1506;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3883;15.0;10.0;8.0;27.0;13.0;4.0;-12.0 / -3.0 / 4.0;1.2;1.404;-0.204;2;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1507;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3884;15.0;10.0;8.0;27.0;13.0;4.0;-12.0 / -3.0 / 4.0;1.2;1.404;-0.204;3;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1508;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3891;15.0;10.0;10.0;27.0;12.0;5.8;-12.0 / -2.0 / 4.2;1.5;1.879;-0.379;1;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r2846;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3892;15.0;10.0;10.0;14.0;13.0;4.0;1.0 / -3.0 / 6.0;1.5;0.728;0.772;1;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1497;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3893;15.0;10.0;10.0;14.0;13.0;4.0;1.0 / -3.0 / 6.0;1.5;0.728;0.772;1;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1498;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3894;15.0;10.0;10.0;14.0;13.0;4.0;1.0 / -3.0 / 6.0;1.5;0.728;0.772;1;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1499;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3898;15.0;10.0;8.0;13.5;10.0;3.5;1.5 / 0.0 / 4.5;1.2;0.472;0.728;4;Б;4;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1492;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3899;11.0;11.0;5.0;11.0;10.0;3.0;0.0 / 1.0 / 2.0;0.605;0.33;0.275;4;А;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1493;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3900;11.0;11.0;5.0;11.0;10.0;3.0;0.0 / 1.0 / 2.0;0.605;0.33;0.275;4;А;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1494;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3901;11.0;11.0;5.0;11.0;10.0;3.0;0.0 / 1.0 / 2.0;0.605;0.33;0.275;4;А;2;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1495;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3902;4.0;4.0;2.0;19.0;8.0;5.0;-15.0 / -4.0 / -3.0;0.032;0.76;-0.728;2;В;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1698;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3906;37.0;15.0;12.0;50.0;26.0;16.0;-13.0 / -11.0 / -4.0;6.66;20.8;-14.14;1;В;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r877;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3907;37.0;20.0;15.0;36.0;13.5;10.0;1.0 / 6.5 / 5.0;11.1;4.86;6.24;3;Б;1;/opt/mp-analytics/incoming/gab/Изи.xlsx;Данные по картриджам!r1142;4064fa397384d687b0349dbae769c7d4a21c54bf65a712f6c31981a966b8f971
3908;37.0;20.0;15.0;33.1;16.8;9.6;3.9 / 3.2 / 5.4;11.1;5.338;5.762;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r727;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3909;37.0;15.0;12.0;32.5;11.2;10.2;4.5 / 3.8 / 1.8;6.66;3.713;2.947;2;Б;3;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r746;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3910;37.0;15.0;12.0;32.5;11.2;10.2;4.5 / 3.8 / 1.8;6.66;3.713;2.947;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r747;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3911;37.0;15.0;12.0;32.5;11.2;10.2;4.5 / 3.8 / 1.8;6.66;3.713;2.947;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r748;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3912;37.0;15.0;12.0;32.5;11.2;10.2;4.5 / 3.8 / 1.8;6.66;3.713;2.947;2;Б;1;/opt/mp-analytics/incoming/gab/САКУРА АБДУЛ 05.06.xlsx;Лазерная Sakura!r749;ddbb1c580ba3ed878627b3d8dbea6c97710c4682804b2638b792149bf490915a
3914;15.0;8.0;8.0;55.0;9.5;9.5;-40.0 / -1.5 / -1.5;0.96;4.964;-4.004;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3234;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3915;15.0;8.0;8.0;55.0;9.5;9.5;-40.0 / -1.5 / -1.5;0.96;4.964;-4.004;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3235;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3916;15.0;8.0;8.0;55.0;9.5;9.5;-40.0 / -1.5 / -1.5;0.96;4.964;-4.004;2;В;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3236;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3917;15.0;8.0;8.0;55.0;9.5;9.5;-40.0 / -1.5 / -1.5;0.96;4.964;-4.004;2;В;2;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r3233;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3929;50.0;15.0;10.0;10.0;9.0;8.5;40.0 / 6.0 / 1.5;7.5;0.765;6.735;2;Б;12;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1926;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3930;50.0;15.0;10.0;10.0;8.5;4.2;40.0 / 6.5 / 5.8;7.5;0.357;7.143;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1934;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3931;50.0;15.0;10.0;10.0;9.0;8.5;40.0 / 6.0 / 1.5;7.5;0.765;6.735;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1923;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3932;50.0;15.0;10.0;10.0;9.0;8.5;40.0 / 6.0 / 1.5;7.5;0.765;6.735;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1924;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3933;50.0;15.0;10.0;10.0;8.5;5.5;40.0 / 6.5 / 4.5;7.5;0.468;7.032;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1938;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3934;50.0;15.0;10.0;10.0;9.0;7.7;40.0 / 6.0 / 2.3;7.5;0.693;6.807;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1921;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
3935;50.0;15.0;10.0;9.3;7.0;2.3;40.7 / 8.0 / 7.7;7.5;0.15;7.35;2;Б;1;/opt/mp-analytics/incoming/gab/Вся расходка Китай РФ Cactus GG PR.xlsx;Лист1!r1937;d0488dd393f71b9cb95cf51390c2aba1ef902bcac7a8eb2f95247679cc1d25fc
